#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
5423	1062.630	-3.431	1062.462
5424	1062.660	-2.948	1062.492
5425	1062.690	-2.370	1062.524
5426	1062.720	-1.830	1062.553
5427	1062.750	-1.257	1062.578
5428	1062.780	-0.671	1062.609
5429	1062.810	-0.177	1062.642
5430	1062.840	0.266	1062.671
5431	1062.870	0.743	1062.702
5432	1062.900	1.198	1062.730
5433	1062.930	1.658	1062.759
5434	1062.960	2.108	1062.788
5435	1062.990	2.578	1062.820
5436	1063.020	3.149	1062.849
5437	1063.050	3.633	1062.881
5438	1063.080	4.220	1062.910
5439	1063.110	4.624	1062.945
5440	1063.140	4.974	1062.970
5441	1063.170	5.378	1062.998
5442	1063.200	5.743	1063.031
5443	1063.230	6.129	1063.061
5444	1063.260	6.442	1063.094
5445	1063.290	6.585	1063.121
5446	1063.320	6.635	1063.151
5447	1063.350	6.576	1063.180
5448	1063.380	6.523	1063.212
5449	1063.410	6.498	1063.240
5450	1063.440	6.479	1063.272
5451	1063.470	6.513	1063.296
5452	1063.500	6.626	1063.333
5453	1063.530	6.609	1063.365
5454	1063.560	6.459	1063.393
5455	1063.590	6.348	1063.423
5456	1063.620	6.212	1063.449
5457	1063.650	6.090	1063.482
5458	1063.680	5.994	1063.513
5459	1063.710	5.936	1063.540
5460	1063.740	5.815	1063.571
5461	1063.770	5.667	1063.602
5462	1063.800	5.406	1063.627
5463	1063.830	4.995	1063.663
5464	1063.860	4.652	1063.688
5465	1063.890	4.335	1063.720
5466	1063.920	4.025	1063.746
5467	1063.950	3.689	1063.780
5468	1063.980	3.250	1063.814
5469	1064.010	2.851	1063.839
5470	1064.040	2.417	1063.871
5471	1064.070	1.899	1063.902
5472	1064.100	1.321	1063.930
5473	1064.130	0.843	1063.965
5474	1064.160	0.321	1063.988
5475	1064.190	-0.075	1064.020
5476	1064.220	-0.631	1064.051
5477	1064.250	-1.178	1064.080
5478	1064.280	-1.805	1064.111
5479	1064.310	-2.425	1064.142
5480	1064.340	-2.920	1064.170
5481	1064.370	-3.423	1064.205
5482	1064.400	-3.860	1064.229
5483	1064.430	-4.246	1064.261
5484	1064.460	-4.840	1064.294
5485	1064.490	-5.297	1064.321
5486	1064.520	-5.723	1064.352
5487	1064.550	-6.063	1064.386
5488	1064.580	-6.446	1064.410
5489	1064.610	-6.775	1064.442
5490	1064.640	-7.029	1064.471
5491	1064.670	-7.119	1064.501
5492	1064.700	-7.282	1064.530
5493	1064.730	-7.399	1064.561
5494	1064.760	-7.404	1064.589
5495	1064.790	-7.480	1064.622
5496	1064.820	-7.478	1064.649
5497	1064.850	-7.490	1064.685
5498	1064.880	-7.377	1064.710
5499	1064.910	-7.176	1064.743
5500	1064.940	-6.997	1064.770
5501	1064.970	-6.828	1064.800
5502	1065.000	-6.596	1064.831
5503	1065.030	-6.387	1064.863
5504	1065.060	-6.230	1064.894
5505	1065.090	-5.906	1064.925
5506	1065.120	-5.678	1064.953
5507	1065.150	-5.158	1064.981
5508	1065.180	-4.660	1065.014
5509	1065.210	-4.246	1065.041
5510	1065.240	-3.793	1065.072
5511	1065.270	-3.350	1065.103
5512	1065.300	-2.856	1065.131
5513	1065.330	-2.358	1065.161
5514	1065.360	-1.759	1065.187
5515	1065.390	-1.015	1065.222
5516	1065.420	-0.265	1065.250
5517	1065.450	0.430	1065.283
5518	1065.480	0.900	1065.306
5519	1065.510	1.398	1065.342
5520	1065.540	1.816	1065.367
5521	1065.570	2.280	1065.402
5522	1065.600	2.770	1065.432
5523	1065.630	3.299	1065.465
5524	1065.660	3.718	1065.489
5525	1065.690	3.976	1065.520
5526	1065.720	4.228	1065.552
5527	1065.750	4.592	1065.584
5528	1065.780	4.911	1065.610
5529	1065.810	5.306	1065.644
5530	1065.840	5.750	1065.669
5531	1065.870	5.983	1065.699
5532	1065.900	6.186	1065.732
5533	1065.930	6.392	1065.763
5534	1065.960	6.572	1065.790
5535	1065.990	6.753	1065.821
5536	1066.020	7.057	1065.852
5537	1066.050	7.294	1065.882
5538	1066.080	7.427	1065.910
5539	1066.110	7.399	1065.940
5540	1066.140	7.275	1065.972
5541	1066.170	7.277	1066.001
5542	1066.200	7.188	1066.029
5543	1066.230	7.223	1066.063
5544	1066.260	7.146	1066.095
5545	1066.290	7.025	1066.122
5546	1066.320	6.678	1066.146
5547	1066.350	6.298	1066.183
5548	1066.380	5.782	1066.211
5549	1066.410	5.255	1066.243
5550	1066.440	4.850	1066.274
5551	1066.470	4.555	1066.303
5552	1066.500	4.286	1066.331
5553	1066.530	3.861	1066.365
5554	1066.560	3.309	1066.392
5555	1066.590	2.721	1066.419
5556	1066.620	2.157	1066.450
5557	1066.650	1.573	1066.483
5558	1066.680	1.165	1066.510
5559	1066.710	0.846	1066.542
5560	1066.740	0.485	1066.572
5561	1066.770	0.021	1066.603
5562	1066.800	-0.607	1066.631
5563	1066.830	-1.324	1066.661
5564	1066.860	-1.932	1066.692
5565	1066.890	-2.442	1066.721
5566	1066.920	-2.830	1066.750
5567	1066.950	-3.118	1066.779
5568	1066.980	-3.470	1066.816
5569	1067.010	-3.972	1066.839
5570	1067.040	-4.604	1066.868
5571	1067.070	-5.096	1066.903
5572	1067.100	-5.612	1066.931
5573	1067.130	-5.865	1066.962
5574	1067.160	-6.026	1066.995
5575	1067.190	-6.100	1067.019
5576	1067.220	-6.295	1067.052
5577	1067.250	-6.569	1067.083
5578	1067.280	-6.725	1067.110
5579	1067.310	-7.014	1067.142
5580	1067.340	-7.163	1067.172
5581	1067.370	-7.176	1067.201
5582	1067.400	-7.020	1067.229
5583	1067.430	-6.894	1067.256
5584	1067.460	-6.873	1067.291
5585	1067.490	-6.877	1067.324
5586	1067.520	-6.792	1067.347
5587	1067.550	-6.728	1067.378
5588	1067.580	-6.653	1067.410
5589	1067.610	-6.566	1067.442
5590	1067.640	-6.192	1067.468
5591	1067.670	-5.829	1067.498
5592	1067.700	-5.405	1067.532
5593	1067.730	-4.966	1067.560
5594	1067.760	-4.547	1067.589
5595	1067.790	-4.142	1067.624
5596	1067.820	-3.830	1067.649
5597	1067.850	-3.400	1067.680
5598	1067.880	-2.937	1067.709
5599	1067.910	-2.346	1067.743
5600	1067.940	-1.791	1067.768
5601	1067.970	-1.293	1067.803
5602	1068.000	-0.896	1067.830
5603	1068.030	-0.491	1067.862
5604	1068.060	-0.261	1067.893
5605	1068.090	0.028	1067.921
5606	1068.120	0.463	1067.948
5607	1068.150	1.150	1067.984
5608	1068.180	1.827	1068.012
5609	1068.210	2.453	1068.046
5610	1068.240	2.877	1068.070
5611	1068.270	3.152	1068.100
5612	1068.300	3.430	1068.133
5613	1068.330	3.774	1068.160
5614	1068.360	4.190	1068.190
5615	1068.390	4.749	1068.224
5616	1068.420	5.494	1068.250
5617	1068.450	5.975	1068.281
5618	1068.480	6.199	1068.312
5619	1068.510	6.151	1068.345
5620	1068.540	6.145	1068.371
5621	1068.570	6.221	1068.396
5622	1068.600	6.333	1068.436
5623	1068.630	6.653	1068.461
5624	1068.660	6.894	1068.489
5625	1068.690	7.148	1068.523
5626	1068.720	7.002	1068.550
5627	1068.750	6.720	1068.578
5628	1068.780	6.405	1068.611
5629	1068.810	6.322	1068.639
5630	1068.840	6.344	1068.668
5631	1068.870	6.394	1068.701
5632	1068.900	6.592	1068.734
5633	1068.930	6.740	1068.762
5634	1068.960	6.578	1068.795
5635	1068.990	6.176	1068.824
5636	1069.020	5.685	1068.851
5637	1069.050	5.481	1068.882
5638	1069.080	5.408	1068.908
5639	1069.110	5.229	1068.942
5640	1069.140	4.995	1068.972
5641	1069.170	4.591	1069.000
5642	1069.200	4.058	1069.027
5643	1069.230	3.229	1069.062
5644	1069.260	2.444	1069.095
5645	1069.290	1.894	1069.123
5646	1069.320	1.531	1069.150
5647	1069.350	1.048	1069.182
5648	1069.380	0.360	1069.206
5649	1069.410	-0.383	1069.240
5650	1069.440	-1.225	1069.272
5651	1069.470	-1.977	1069.302
5652	1069.500	-2.770	1069.332
5653	1069.530	-3.354	1069.362
5654	1069.560	-3.756	1069.392
5655	1069.590	-4.137	1069.418
5656	1069.620	-4.640	1069.451
5657	1069.650	-5.191	1069.480
5658	1069.680	-5.784	1069.517
5659	1069.710	-6.211	1069.543
5660	1069.740	-6.544	1069.569
5661	1069.770	-6.896	1069.604
5662	1069.800	-6.966	1069.630
5663	1069.830	-7.024	1069.662
5664	1069.860	-7.187	1069.693
5665	1069.890	-7.431	1069.722
5666	1069.920	-7.693	1069.753
5667	1069.950	-7.701	1069.779
5668	1069.980	-7.677	1069.814
5669	1070.010	-7.592	1069.842
5670	1070.040	-7.449	1069.873
5671	1070.070	-7.189	1069.897
5672	1070.100	-6.989	1069.935
5673	1070.130	-6.845	1069.961
5674	1070.160	-6.667	1069.988
5675	1070.190	-6.348	1070.024
5676	1070.220	-5.970	1070.050
5677	1070.250	-5.461	1070.082
5678	1070.280	-5.073	1070.113
5679	1070.310	-4.650	1070.142
5680	1070.340	-4.274	1070.173
5681	1070.370	-3.931	1070.198
5682	1070.400	-3.576	1070.233
5683	1070.430	-3.034	1070.261
5684	1070.460	-2.443	1070.292
5685	1070.490	-1.896	1070.319
5686	1070.520	-1.414	1070.351
5687	1070.550	-1.062	1070.385
5688	1070.580	-0.688	1070.410
5689	1070.610	-0.369	1070.445
5690	1070.640	0.046	1070.472
5691	1070.670	0.464	1070.499
5692	1070.700	0.975	1070.533
5693	1070.730	1.421	1070.560
5694	1070.760	1.847	1070.591
5695	1070.790	2.138	1070.620
5696	1070.820	2.494	1070.653
5697	1070.850	2.794	1070.682
5698	1070.880	3.222	1070.709
5699	1070.910	3.635	1070.739
5700	1070.940	4.091	1070.770
5701	1070.970	4.498	1070.802
5702	1071.000	4.751	1070.828
5703	1071.030	4.963	1070.860
5704	1071.060	5.173	1070.889
5705	1071.090	5.357	1070.921
5706	1071.120	5.652	1070.951
5707	1071.150	5.940	1070.982
5708	1071.180	6.209	1071.009
5709	1071.210	6.371	1071.042
5710	1071.240	6.389	1071.069
5711	1071.270	6.364	1071.105
5712	1071.300	6.273	1071.135
5713	1071.330	6.341	1071.160
5714	1071.360	6.326	1071.191
5715	1071.390	6.344	1071.220
5716	1071.420	6.334	1071.248
5717	1071.450	6.116	1071.284
5718	1071.480	5.898	1071.312
5719	1071.510	5.583	1071.340
5720	1071.540	5.348	1071.369
5721	1071.570	5.271	1071.400
5722	1071.600	5.039	1071.429
5723	1071.630	4.694	1071.461
5724	1071.660	4.370	1071.490
5725	1071.690	3.936	1071.523
5726	1071.720	3.565	1071.551
5727	1071.750	3.105	1071.582
5728	1071.780	2.694	1071.614
5729	1071.810	2.276	1071.643
5730	1071.840	1.801	1071.670
5731	1071.870	1.213	1071.700
5732	1071.900	0.686	1071.731
5733	1071.930	0.262	1071.760
5734	1071.960	-0.101	1071.792
5735	1071.990	-0.444	1071.823
5736	1072.020	-0.741	1071.852
5737	1072.050	-1.068	1071.884
5738	1072.080	-1.429	1071.910
5739	1072.110	-1.707	1071.941
5740	1072.140	-2.062	1071.974
5741	1072.170	-2.348	1071.997
5742	1072.200	-2.592	1072.033
5743	1072.230	-2.848	1072.060
5744	1072.260	-3.238	1072.094
5745	1072.290	-3.592	1072.122
5746	1072.320	-3.852	1072.152
5747	1072.350	-4.314	1072.183
5748	1072.380	-4.541	1072.212
5749	1072.410	-4.735	1072.238
5750	1072.440	-4.896	1072.270
5751	1072.470	-5.065	1072.302
5752	1072.500	-5.238	1072.327
5753	1072.530	-5.353	1072.360
5754	1072.560	-5.424	1072.394
5755	1072.590	-5.499	1072.422
5756	1072.620	-5.635	1072.452
5757	1072.650	-5.598	1072.483
5758	1072.680	-5.711	1072.513
5759	1072.710	-5.791	1072.545
5760	1072.740	-5.883	1072.572
5761	1072.770	-5.959	1072.600
5762	1072.800	-6.000	1072.628
5763	1072.830	-5.910	1072.663
5764	1072.860	-5.797	1072.692
5765	1072.890	-5.760	1072.718
5766	1072.920	-5.731	1072.751
5767	1072.950	-5.633	1072.781
5768	1072.980	-5.599	1072.809
5769	1073.010	-5.421	1072.841
5770	1073.040	-5.106	1072.872
5771	1073.070	-4.812	1072.901
5772	1073.100	-4.423	1072.930
5773	1073.130	-4.016	1072.962
5774	1073.160	-3.604	1072.994
5775	1073.190	-3.185	1073.021
5776	1073.220	-2.643	1073.052
5777	1073.250	-2.088	1073.081
5778	1073.280	-1.481	1073.113
5779	1073.310	-0.889	1073.136
5780	1073.340	-0.109	1073.170
5781	1073.370	0.536	1073.206
5782	1073.400	1.203	1073.232
5783	1073.430	1.723	1073.264
5784	1073.460	2.280	1073.291
5785	1073.490	2.777	1073.318
5786	1073.520	3.378	1073.348
5787	1073.550	3.992	1073.384
5788	1073.580	4.604	1073.410
5789	1073.610	5.108	1073.439
5790	1073.640	5.542	1073.472
5791	1073.670	5.837	1073.502
5792	1073.700	6.130	1073.534
5793	1073.730	6.386	1073.561
5794	1073.760	6.567	1073.592
5795	1073.790	6.836	1073.617
5796	1073.820	6.951	1073.653
5797	1073.850	7.083	1073.679
5798	1073.880	7.142	1073.710
5799	1073.910	7.138	1073.738
5800	1073.940	7.094	1073.775
5801	1073.970	7.004	1073.799
5802	1074.000	6.838	1073.829
5803	1074.030	6.565	1073.862
5804	1074.060	6.369	1073.891
5805	1074.090	6.074	1073.920
5806	1074.120	5.885	1073.951
5807	1074.150	5.673	1073.979
5808	1074.180	5.567	1074.013
5809	1074.210	5.353	1074.040
5810	1074.240	4.998	1074.071
5811	1074.270	4.578	1074.102
5812	1074.300	4.274	1074.132
5813	1074.330	3.925	1074.161
5814	1074.360	3.873	1074.190
5815	1074.390	3.686	1074.220
5816	1074.420	3.442	1074.253
5817	1074.450	3.053	1074.279
5818	1074.480	2.371	1074.309
5819	1074.510	1.727	1074.347
5820	1074.540	1.223	1074.373
5821	1074.570	0.796	1074.400
5822	1074.600	0.493	1074.429
5823	1074.630	0.102	1074.461
5824	1074.660	-0.335	1074.492
5825	1074.690	-0.869	1074.525
5826	1074.720	-1.600	1074.554
5827	1074.750	-2.277	1074.583
5828	1074.780	-2.740	1074.611
5829	1074.810	-3.143	1074.642
5830	1074.840	-3.516	1074.670
5831	1074.870	-3.839	1074.701
5832	1074.900	-4.150	1074.726
5833	1074.930	-4.499	1074.764
5834	1074.960	-5.028	1074.791
5835	1074.990	-5.523	1074.820
5836	1075.020	-5.967	1074.851
5837	1075.050	-6.213	1074.885
5838	1075.080	-6.394	1074.912
5839	1075.110	-6.501	1074.943
5840	1075.140	-6.584	1074.969
5841	1075.170	-6.742	1075.001
5842	1075.200	-6.973	1075.032
5843	1075.230	-7.206	1075.062
5844	1075.260	-7.449	1075.090
5845	1075.290	-7.444	1075.120
5846	1075.320	-7.318	1075.150
5847	1075.350	-6.990	1075.178
5848	1075.380	-6.670	1075.211
5849	1075.410	-6.438	1075.239
5850	1075.440	-6.233	1075.272
5851	1075.470	-6.055	1075.298
5852	1075.500	-5.783	1075.333
5853	1075.530	-5.358	1075.359
5854	1075.560	-4.774	1075.387
5855	1075.590	-4.104	1075.421
5856	1075.620	-3.551	1075.452
5857	1075.650	-3.033	1075.482
5858	1075.680	-2.722	1075.510
5859	1075.710	-2.403	1075.541
5860	1075.740	-2.115	1075.572
5861	1075.770	-1.808	1075.604
5862	1075.800	-1.423	1075.632
5863	1075.830	-0.888	1075.660
5864	1075.860	-0.364	1075.692
5865	1075.890	0.060	1075.720
5866	1075.920	0.365	1075.750
5867	1075.950	0.596	1075.783
5868	1075.980	0.896	1075.810
5869	1076.010	1.172	1075.842
5870	1076.040	1.581	1075.867
5871	1076.070	2.069	1075.902
5872	1076.100	2.687	1075.929
5873	1076.130	3.242	1075.961
5874	1076.160	3.641	1075.992
5875	1076.190	3.850	1076.022
5876	1076.220	4.029	1076.051
5877	1076.250	4.281	1076.083
5878	1076.280	4.626	1076.115
5879	1076.310	4.957	1076.141
5880	1076.340	5.412	1076.170
5881	1076.370	5.884	1076.205
5882	1076.400	6.199	1076.230
5883	1076.430	6.168	1076.264
5884	1076.460	6.190	1076.293
5885	1076.490	6.257	1076.319
5886	1076.520	6.326	1076.353
5887	1076.550	6.380	1076.380
5888	1076.580	6.625	1076.410
5889	1076.610	6.739	1076.441
5890	1076.640	6.737	1076.470
5891	1076.670	6.451	1076.501
5892	1076.700	6.059	1076.529
5893	1076.730	5.781	1076.563
5894	1076.760	5.507	1076.591
5895	1076.790	5.353	1076.626
5896	1076.820	5.191	1076.650
5897	1076.850	5.099	1076.683
5898	1076.880	4.905	1076.713
5899	1076.910	4.536	1076.740
5900	1076.940	4.013	1076.771
5901	1076.970	3.517	1076.803
5902	1077.000	3.232	1076.830
5903	1077.030	3.027	1076.859
5904	1077.060	2.791	1076.893
5905	1077.090	2.475	1076.921
5906	1077.120	2.098	1076.951
5907	1077.150	1.567	1076.981
5908	1077.180	0.932	1077.011
5909	1077.210	0.295	1077.039
5910	1077.240	-0.105	1077.068
5911	1077.270	-0.485	1077.102
5912	1077.300	-0.872	1077.133
5913	1077.330	-1.311	1077.162
5914	1077.360	-1.843	1077.192
5915	1077.390	-2.336	1077.218
5916	1077.420	-2.841	1077.250
5917	1077.450	-3.363	1077.281
5918	1077.480	-3.773	1077.313
5919	1077.510	-4.026	1077.340
5920	1077.540	-4.460	1077.374
5921	1077.570	-4.830	1077.399
5922	1077.600	-5.341	1077.431
5923	1077.630	-5.789	1077.458
5924	1077.660	-6.138	1077.492
5925	1077.690	-6.418	1077.524
5926	1077.720	-6.605	1077.548
5927	1077.750	-6.665	1077.581
5928	1077.780	-6.807	1077.614
5929	1077.810	-7.010	1077.639
5930	1077.840	-7.215	1077.669
5931	1077.870	-7.337	1077.702
5932	1077.900	-7.408	1077.734
5933	1077.930	-7.283	1077.761
5934	1077.960	-7.126	1077.794
5935	1077.990	-6.899	1077.822
5936	1078.020	-6.716	1077.850
5937	1078.050	-6.530	1077.880
5938	1078.080	-6.259	1077.913
5939	1078.110	-5.973	1077.939
5940	1078.140	-5.555	1077.969
5941	1078.170	-5.028	1078.002
5942	1078.200	-4.530	1078.030
5943	1078.230	-4.064	1078.059
5944	1078.260	-3.649	1078.089
5945	1078.290	-3.148	1078.122
5946	1078.320	-2.806	1078.152
5947	1078.350	-2.311	1078.182
5948	1078.380	-1.724	1078.212
5949	1078.410	-1.183	1078.241
5950	1078.440	-0.578	1078.271
5951	1078.470	-0.097	1078.301
5952	1078.500	0.527	1078.330
5953	1078.530	0.875	1078.360
5954	1078.560	1.374	1078.393
5955	1078.590	1.953	1078.421
5956	1078.620	2.465	1078.451
5957	1078.650	3.014	1078.481
5958	1078.680	3.432	1078.514
5959	1078.710	3.808	1078.538
5960	1078.740	4.170	1078.573
5961	1078.770	4.477	1078.601
5962	1078.800	4.813	1078.629
5963	1078.830	5.120	1078.660
5964	1078.860	5.423	1078.688
5965	1078.890	5.576	1078.724
5966	1078.920	5.668	1078.751
5967	1078.950	5.795	1078.783
5968	1078.980	5.890	1078.808
5969	1079.010	6.018	1078.838
5970	1079.040	6.123	1078.871
5971	1079.070	6.139	1078.902
5972	1079.100	6.200	1078.930
5973	1079.130	6.228	1078.958
5974	1079.160	6.062	1078.990
5975	1079.190	5.865	1079.018
5976	1079.220	5.631	1079.051
5977	1079.250	5.446	1079.085
5978	1079.280	5.294	1079.113
5979	1079.310	5.125	1079.144
5980	1079.340	5.028	1079.174
5981	1079.370	4.881	1079.202
5982	1079.400	4.650	1079.228
5983	1079.430	4.334	1079.264
5984	1079.460	4.086	1079.291
5985	1079.490	3.850	1079.319
5986	1079.520	3.530	1079.348
5987	1079.550	3.277	1079.381
5988	1079.580	3.036	1079.408
5989	1079.610	2.759	1079.440
5990	1079.640	2.356	1079.473
5991	1079.670	1.898	1079.500
5992	1079.700	1.427	1079.530
5993	1079.730	1.068	1079.564
5994	1079.760	0.707	1079.592
5995	1079.790	0.390	1079.622
5996	1079.820	0.025	1079.653
5997	1079.850	-0.416	1079.679
5998	1079.880	-0.843	1079.713
5999	1079.910	-1.336	1079.748
6000	1079.940	-1.854	1079.773
6001	1079.970	-2.345	1079.804
6002	1080.000	-2.760	1079.827
6003	1080.030	-3.142	1079.864
6004	1080.060	-3.582	1079.892
6005	1080.090	-3.923	1079.923
6006	1080.120	-4.236	1079.954
6007	1080.150	-4.532	1079.981
6008	1080.180	-4.998	1080.012
6009	1080.210	-5.293	1080.038
6010	1080.240	-5.613	1080.072
6011	1080.270	-5.744	1080.105
6012	1080.300	-5.849	1080.131
6013	1080.330	-5.996	1080.162
6014	1080.360	-6.077	1080.190
6015	1080.390	-6.234	1080.218
6016	1080.420	-6.348	1080.247
6017	1080.450	-6.342	1080.287
6018	1080.480	-6.227	1080.311
6019	1080.510	-5.977	1080.341
6020	1080.540	-5.727	1080.374
6021	1080.570	-5.550	1080.402
6022	1080.600	-5.202	1080.433
6023	1080.630	-4.964	1080.464
6024	1080.660	-4.759	1080.493
6025	1080.690	-4.524	1080.521
6026	1080.720	-4.233	1080.554
6027	1080.750	-3.918	1080.581
6028	1080.780	-3.569	1080.608
6029	1080.810	-3.204	1080.637
6030	1080.840	-2.986	1080.668
6031	1080.870	-2.696	1080.701
6032	1080.900	-2.501	1080.731
6033	1080.930	-2.235	1080.765
6034	1080.960	-1.975	1080.793
6035	1080.990	-1.670	1080.818
6036	1081.020	-1.172	1080.851
6037	1081.050	-0.875	1080.883
6038	1081.080	-0.544	1080.911
6039	1081.110	-0.264	1080.940
6040	1081.140	-0.059	1080.973
6041	1081.170	0.135	1081.000
6042	1081.200	0.455	1081.032
6043	1081.230	0.765	1081.064
6044	1081.260	1.227	1081.094
6045	1081.290	1.730	1081.121
6046	1081.320	2.108	1081.150
6047	1081.350	2.524	1081.183
6048	1081.380	2.899	1081.215
6049	1081.410	3.165	1081.241
6050	1081.440	3.557	1081.273
6051	1081.470	3.922	1081.299
6052	1081.500	4.410	1081.332
6053	1081.530	4.937	1081.363
6054	1081.560	5.416	1081.389
6055	1081.590	5.833	1081.423
6056	1081.620	6.110	1081.451
6057	1081.650	6.262	1081.482
6058	1081.680	6.484	1081.513
6059	1081.710	6.652	1081.538
6060	1081.740	6.851	1081.573
6061	1081.770	7.080	1081.598
6062	1081.800	7.134	1081.632
6063	1081.830	7.017	1081.658
6064	1081.860	6.927	1081.693
6065	1081.890	6.619	1081.723
6066	1081.920	6.301	1081.752
6067	1081.950	5.989	1081.782
6068	1081.980	5.784	1081.807
6069	1082.010	5.454	1081.841
6070	1082.040	5.135	1081.874
6071	1082.070	4.789	1081.903
6072	1082.100	4.315	1081.932
6073	1082.130	3.865	1081.960
6074	1082.160	3.302	1081.995
6075	1082.190	2.714	1082.020
6076	1082.220	2.236	1082.051
6077	1082.250	1.816	1082.078
6078	1082.280	1.377	1082.108
6079	1082.310	0.986	1082.142
6080	1082.340	0.592	1082.170
6081	1082.370	-0.032	1082.201
6082	1082.400	-0.598	1082.229
6083	1082.430	-1.255	1082.259
6084	1082.460	-1.710	1082.290
6085	1082.490	-2.007	1082.323
6086	1082.520	-2.299	1082.352
6087	1082.550	-2.586	1082.380
6088	1082.580	-2.988	1082.409
6089	1082.610	-3.289	1082.443
6090	1082.640	-3.823	1082.471
6091	1082.670	-4.285	1082.501
6092	1082.700	-4.588	1082.532
6093	1082.730	-4.787	1082.561
6094	1082.760	-4.903	1082.592
6095	1082.790	-4.938	1082.621
6096	1082.820	-5.120	1082.651
6097	1082.850	-5.223	1082.682
6098	1082.880	-5.562	1082.713
6099	1082.910	-5.774	1082.744
6100	1082.940	-5.902	1082.771
6101	1082.970	-5.892	1082.802
