#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
957	147.750	-794.182	147.469
958	147.800	-696.632	147.521
959	147.850	-575.794	147.568
960	147.900	-546.571	147.617
961	147.950	-539.032	147.665
962	148.000	-456.196	147.723
963	148.050	-400.859	147.768
964	148.100	-348.663	147.813
965	148.150	-321.375	147.872
966	148.200	-210.644	147.917
967	148.250	-57.544	147.966
968	148.300	-1.097	148.021
969	148.350	87.086	148.070
970	148.400	161.269	148.123
971	148.450	193.489	148.169
972	148.500	220.691	148.216
973	148.550	298.681	148.267
974	148.600	354.393	148.319
975	148.650	412.040	148.368
976	148.700	487.909	148.421
977	148.750	585.466	148.465
978	148.800	593.002	148.520
979	148.850	584.969	148.569
980	148.900	593.976	148.617
981	148.950	567.519	148.673
982	149.000	476.517	148.719
983	149.050	417.170	148.772
984	149.100	370.671	148.821
985	149.150	353.324	148.868
986	149.200	371.905	148.917
987	149.250	392.536	148.970
988	149.300	407.812	149.019
989	149.350	337.053	149.067
990	149.400	277.993	149.115
991	149.450	272.636	149.164
992	149.500	248.915	149.219
993	149.550	170.758	149.267
994	149.600	146.174	149.321
995	149.650	143.956	149.371
996	149.700	56.429	149.419
997	149.750	-33.898	149.467
998	149.800	-132.864	149.519
999	149.850	-151.176	149.570
1000	149.900	-106.790	149.618
1001	149.950	-117.135	149.664
1002	150.000	-165.991	149.717
1003	150.050	-142.344	149.768
1004	150.100	-98.692	149.817
1005	150.150	-131.356	149.868
1006	150.200	-261.200	149.915
1007	150.250	-429.722	149.966
1008	150.300	-489.018	150.020
1009	150.350	-487.357	150.075
1010	150.400	-535.304	150.116
1011	150.450	-696.608	150.169
1012	150.500	-821.473	150.219
1013	150.550	-821.659	150.269
1014	150.600	-767.432	150.318
1015	150.650	-790.887	150.371
1016	150.700	-811.345	150.420
1017	150.750	-763.678	150.470
1018	150.800	-673.652	150.520
1019	150.850	-638.724	150.562
1020	150.900	-635.882	150.617
1021	150.950	-410.338	150.668
1022	151.000	-75.260	150.726
1023	151.050	-19.782	150.762
1024	151.100	13.266	150.817
1025	151.150	122.930	150.869
1026	151.200	254.338	150.917
1027	151.250	340.034	150.967
1028	151.300	414.871	151.022
1029	151.350	487.165	151.068
1030	151.400	571.356	151.120
1031	151.450	686.182	151.164
1032	151.500	804.705	151.214
1033	151.550	844.881	151.269
1034	151.600	872.861	151.317
1035	151.650	927.849	151.369
1036	151.700	1071.966	151.423
1037	151.750	1156.796	151.471
1038	151.800	1089.038	151.518
1039	151.850	1001.821	151.568
1040	151.900	978.421	151.619
1041	151.950	966.664	151.670
1042	152.000	840.697	151.721
1043	152.050	605.436	151.768
1044	152.100	386.157	151.820
1045	152.150	245.975	151.872
1046	152.200	102.047	151.918
1047	152.250	-163.531	151.969
1048	152.300	-462.275	152.019
1049	152.350	-623.146	152.073
1050	152.400	-687.157	152.119
1051	152.450	-837.062	152.170
1052	152.500	-958.815	152.226
1053	152.550	-1004.655	152.271
1054	152.600	-979.909	152.316
1055	152.650	-933.731	152.372
1056	152.700	-848.862	152.420
1057	152.750	-665.152	152.467
1058	152.800	-498.070	152.516
1059	152.850	-408.863	152.570
1060	152.900	-330.607	152.621
1061	152.950	-245.641	152.669
1062	153.000	-220.202	152.716
1063	153.050	-259.668	152.767
1064	153.100	-294.242	152.821
1065	153.150	-317.059	152.861
1066	153.200	-304.465	152.916
1067	153.250	-258.183	152.971
1068	153.300	-195.210	153.022
1069	153.350	-104.277	153.064
1070	153.400	-7.584	153.116
1071	153.450	83.011	153.168
1072	153.500	110.268	153.217
1073	153.550	85.076	153.266
1074	153.600	47.868	153.318
1075	153.650	34.687	153.367
1076	153.700	41.996	153.417
1077	153.750	33.541	153.466
1078	153.800	35.568	153.513
1079	153.850	85.629	153.572
1080	153.900	189.563	153.618
1081	153.950	248.607	153.667
1082	154.000	278.679	153.718
1083	154.050	370.668	153.771
1084	154.100	471.294	153.817
1085	154.150	472.191	153.866
1086	154.200	432.633	153.915
1087	154.250	414.232	153.969
1088	154.300	425.234	154.014
1089	154.350	374.583	154.067
1090	154.400	302.159	154.121
1091	154.450	281.762	154.166
1092	154.500	318.365	154.214
1093	154.550	372.331	154.270
1094	154.600	367.333	154.317
1095	154.650	310.881	154.367
1096	154.700	264.158	154.418
1097	154.750	218.058	154.470
1098	154.800	204.190	154.519
1099	154.850	226.113	154.570
1100	154.900	221.061	154.617
1101	154.950	173.216	154.670
1102	155.000	156.498	154.719
1103	155.050	175.743	154.771
1104	155.100	207.470	154.818
1105	155.150	151.133	154.867
1106	155.200	30.949	154.919
1107	155.250	-32.967	154.966
1108	155.300	-58.538	155.019
1109	155.350	-105.390	155.066
1110	155.400	-272.393	155.117
1111	155.450	-443.125	155.166
1112	155.500	-505.026	155.222
1113	155.550	-560.050	155.270
1114	155.600	-604.760	155.316
1115	155.650	-713.572	155.365
1116	155.700	-901.967	155.420
1117	155.750	-904.350	155.474
1118	155.800	-774.591	155.521
1119	155.850	-732.458	155.565
1120	155.900	-800.530	155.621
1121	155.950	-881.906	155.666
1122	156.000	-688.689	155.714
1123	156.050	-436.965	155.767
1124	156.100	-367.406	155.813
1125	156.150	-391.964	155.867
1126	156.200	-304.665	155.919
1127	156.250	-29.039	155.971
1128	156.300	81.471	156.023
1129	156.350	90.378	156.076
1130	156.400	138.619	156.114
1131	156.450	300.233	156.169
1132	156.500	489.950	156.221
1133	156.550	573.298	156.265
1134	156.600	547.803	156.320
1135	156.650	628.628	156.368
1136	156.700	764.626	156.418
1137	156.750	781.856	156.466
1138	156.800	718.230	156.517
1139	156.850	666.971	156.571
1140	156.900	687.165	156.621
1141	156.950	677.177	156.667
1142	157.000	595.154	156.718
1143	157.050	506.883	156.770
1144	157.100	447.639	156.818
1145	157.150	412.765	156.866
1146	157.200	356.340	156.919
1147	157.250	271.724	156.974
1148	157.300	214.002	157.019
1149	157.350	121.824	157.068
1150	157.400	39.839	157.120
1151	157.450	18.337	157.167
1152	157.500	-37.242	157.220
1153	157.550	-73.725	157.272
1154	157.600	-81.824	157.316
1155	157.650	-65.966	157.367
1156	157.700	-55.942	157.418
1157	157.750	-77.009	157.466
1158	157.800	-112.406	157.518
1159	157.850	-139.447	157.566
1160	157.900	-184.192	157.617
1161	157.950	-225.247	157.669
1162	158.000	-248.735	157.717
1163	158.050	-256.056	157.768
1164	158.100	-262.796	157.820
1165	158.150	-307.743	157.873
1166	158.200	-354.132	157.919
1167	158.250	-424.464	157.966
1168	158.300	-500.372	158.015
1169	158.350	-564.288	158.070
1170	158.400	-625.944	158.121
1171	158.450	-631.948	158.167
1172	158.500	-573.017	158.220
1173	158.550	-538.756	158.267
1174	158.600	-503.911	158.321
1175	158.650	-445.240	158.367
1176	158.700	-420.122	158.414
1177	158.750	-379.296	158.471
1178	158.800	-357.101	158.513
1179	158.850	-352.474	158.572
1180	158.900	-370.356	158.619
1181	158.950	-350.719	158.673
1182	159.000	-173.043	158.716
1183	159.050	-21.303	158.768
1184	159.100	58.456	158.820
1185	159.150	117.329	158.870
1186	159.200	227.032	158.916
1187	159.250	351.070	158.971
1188	159.300	393.107	159.017
1189	159.350	441.952	159.066
1190	159.400	510.401	159.118
1191	159.450	598.870	159.170
1192	159.500	674.191	159.226
1193	159.550	708.975	159.270
1194	159.600	753.593	159.317
1195	159.650	827.499	159.369
1196	159.700	832.649	159.419
1197	159.750	793.184	159.474
1198	159.800	741.351	159.515
1199	159.850	717.238	159.570
1200	159.900	755.577	159.622
1201	159.950	719.832	159.670
1202	160.000	621.828	159.721
1203	160.050	543.186	159.767
1204	160.100	512.786	159.816
1205	160.150	487.873	159.867
1206	160.200	408.429	159.916
1207	160.250	272.602	159.970
1208	160.300	138.194	160.016
1209	160.350	-39.918	160.062
1210	160.400	-266.222	160.118
1211	160.450	-535.418	160.169
1212	160.500	-852.293	160.217
1213	160.550	-1102.969	160.267
1214	160.600	-1174.237	160.317
1215	160.650	-1278.905	160.372
1216	160.700	-1373.034	160.424
1217	160.750	-1236.813	160.475
1218	160.800	-1021.534	160.522
1219	160.850	-917.409	160.572
1220	160.900	-864.582	160.618
1221	160.950	-642.639	160.671
1222	161.000	-342.110	160.719
1223	161.050	-207.124	160.772
1224	161.100	-146.524	160.813
1225	161.150	-81.330	160.872
1226	161.200	6.636	160.921
1227	161.250	37.094	160.971
1228	161.300	21.768	161.019
1229	161.350	50.481	161.070
1230	161.400	91.924	161.119
1231	161.450	137.491	161.165
1232	161.500	158.326	161.215
1233	161.550	179.934	161.264
1234	161.600	208.158	161.320
1235	161.650	224.546	161.368
1236	161.700	265.399	161.420
1237	161.750	322.235	161.469
1238	161.800	394.487	161.520
1239	161.850	463.484	161.566
1240	161.900	466.551	161.622
1241	161.950	447.602	161.670
1242	162.000	461.300	161.718
1243	162.050	411.426	161.767
1244	162.100	307.594	161.816
1245	162.150	243.575	161.870
1246	162.200	199.390	161.916
1247	162.250	200.213	161.965
1248	162.300	205.588	162.021
1249	162.350	202.804	162.070
1250	162.400	225.497	162.117
1251	162.450	247.544	162.172
1252	162.500	246.400	162.214
1253	162.550	252.657	162.270
1254	162.600	214.548	162.315
1255	162.650	182.328	162.366
1256	162.700	180.298	162.416
1257	162.750	178.094	162.466
1258	162.800	178.921	162.519
1259	162.850	124.492	162.567
1260	162.900	33.036	162.616
1261	162.950	6.586	162.665
1262	163.000	39.034	162.719
1263	163.050	86.011	162.771
1264	163.100	133.645	162.815
1265	163.150	144.810	162.868
1266	163.200	114.921	162.921
1267	163.250	51.747	162.968
1268	163.300	-35.148	163.020
1269	163.350	-138.774	163.065
1270	163.400	-254.417	163.120
1271	163.450	-393.882	163.170
1272	163.500	-434.609	163.220
1273	163.550	-490.856	163.272
1274	163.600	-572.593	163.317
1275	163.650	-716.940	163.369
1276	163.700	-841.842	163.418
1277	163.750	-801.365	163.468
1278	163.800	-738.046	163.518
1279	163.850	-757.129	163.569
1280	163.900	-856.457	163.620
1281	163.950	-839.649	163.667
1282	164.000	-585.477	163.719
1283	164.050	-483.977	163.766
1284	164.100	-499.800	163.817
1285	164.150	-515.505	163.873
1286	164.200	-338.937	163.920
1287	164.250	16.352	163.966
1288	164.300	193.838	164.016
1289	164.350	195.614	164.069
1290	164.400	237.277	164.120
1291	164.450	361.530	164.168
1292	164.500	588.738	164.218
1293	164.550	701.541	164.265
1294	164.600	644.345	164.320
1295	164.650	696.260	164.368
1296	164.700	806.557	164.415
1297	164.750	812.867	164.474
1298	164.800	735.515	164.518
1299	164.850	666.008	164.565
1300	164.900	676.731	164.620
1301	164.950	678.723	164.670
1302	165.000	666.984	164.719
1303	165.050	639.446	164.765
1304	165.100	495.307	164.819
1305	165.150	422.085	164.871
1306	165.200	401.610	164.916
1307	165.250	361.247	164.966
1308	165.300	316.655	165.020
1309	165.350	171.155	165.068
1310	165.400	74.199	165.116
1311	165.450	25.436	165.169
1312	165.500	-43.534	165.217
1313	165.550	-125.511	165.268
1314	165.600	-215.396	165.316
1315	165.650	-276.981	165.369
1316	165.700	-324.050	165.420
1317	165.750	-384.782	165.467
1318	165.800	-409.903	165.516
1319	165.850	-394.666	165.567
1320	165.900	-385.927	165.615
1321	165.950	-371.482	165.668
1322	166.000	-357.676	165.719
1323	166.050	-357.679	165.767
1324	166.100	-376.176	165.817
1325	166.150	-440.292	165.871
1326	166.200	-507.249	165.919
1327	166.250	-529.164	165.973
1328	166.300	-518.561	166.015
1329	166.350	-490.981	166.069
1330	166.400	-465.247	166.117
1331	166.450	-442.916	166.168
1332	166.500	-410.347	166.221
1333	166.550	-383.225	166.266
1334	166.600	-386.113	166.320
1335	166.650	-412.187	166.369
1336	166.700	-384.328	166.417
1337	166.750	-271.573	166.465
1338	166.800	-241.416	166.522
1339	166.850	-218.153	166.566
1340	166.900	-109.328	166.617
1341	166.950	-14.126	166.670
1342	167.000	51.372	166.718
1343	167.050	95.899	166.767
1344	167.100	165.999	166.820
1345	167.150	328.350	166.867
1346	167.200	439.336	166.919
1347	167.250	405.605	166.969
1348	167.300	389.676	167.019
1349	167.350	417.298	167.068
1350	167.400	450.961	167.118
1351	167.450	509.195	167.170
1352	167.500	560.671	167.219
1353	167.550	593.966	167.271
1354	167.600	630.644	167.319
1355	167.650	727.833	167.365
1356	167.700	798.576	167.416
1357	167.750	739.086	167.467
1358	167.800	645.748	167.518
1359	167.850	592.181	167.564
1360	167.900	625.772	167.618
1361	167.950	680.221	167.667
1362	168.000	654.458	167.718
1363	168.050	597.610	167.764
1364	168.100	567.072	167.817
1365	168.150	509.273	167.870
1366	168.200	346.631	167.921
1367	168.250	78.315	167.974
1368	168.300	-112.675	168.020
1369	168.350	-208.482	168.075
1370	168.400	-362.129	168.118
1371	168.450	-639.250	168.165
1372	168.500	-853.909	168.215
1373	168.550	-894.361	168.269
1374	168.600	-928.818	168.319
1375	168.650	-1080.885	168.368
1376	168.700	-1338.425	168.419
1377	168.750	-1244.813	168.471
1378	168.800	-1066.023	168.519
1379	168.850	-1049.887	168.566
1380	168.900	-1156.082	168.617
1381	168.950	-1152.087	168.670
1382	169.000	-724.683	168.719
1383	169.050	-474.353	168.768
1384	169.100	-482.243	168.817
1385	169.150	-493.618	168.868
1386	169.200	-225.913	168.920
1387	169.250	297.668	168.972
1388	169.300	276.718	169.017
1389	169.350	233.343	169.067
1390	169.400	304.273	169.118
1391	169.450	568.994	169.167
1392	169.500	810.879	169.219
1393	169.550	689.102	169.264
1394	169.600	583.742	169.317
1395	169.650	584.414	169.370
1396	169.700	623.347	169.418
1397	169.750	597.756	169.470
1398	169.800	477.237	169.524
1399	169.850	403.586	169.567
1400	169.900	380.407	169.612
1401	169.950	397.425	169.667
1402	170.000	445.589	169.717
1403	170.050	437.202	169.774
1404	170.100	342.476	169.817
1405	170.150	266.212	169.868
1406	170.200	233.773	169.916
1407	170.250	222.854	169.965
1408	170.300	171.812	170.013
1409	170.350	51.969	170.071
1410	170.400	29.111	170.124
1411	170.450	21.680	170.169
1412	170.500	7.991	170.218
1413	170.550	-4.321	170.269
1414	170.600	-9.874	170.317
1415	170.650	-0.515	170.367
1416	170.700	0.397	170.419
1417	170.750	10.823	170.474
1418	170.800	18.442	170.519
1419	170.850	12.273	170.565
1420	170.900	18.421	170.622
1421	170.950	46.069	170.669
1422	171.000	69.129	170.720
1423	171.050	58.455	170.770
1424	171.100	24.032	170.817
1425	171.150	-65.688	170.873
1426	171.200	-132.521	170.920
1427	171.250	-116.979	170.969
1428	171.300	-84.968	171.018
1429	171.350	-75.073	171.071
1430	171.400	-140.439	171.117
1431	171.450	-224.956	171.167
1432	171.500	-269.449	171.210
1433	171.550	-288.774	171.270
1434	171.600	-349.911	171.315
1435	171.650	-510.049	171.367
1436	171.700	-710.028	171.424
1437	171.750	-774.450	171.471
1438	171.800	-709.029	171.519
1439	171.850	-696.854	171.572
1440	171.900	-747.691	171.617
1441	171.950	-710.217	171.668
1442	172.000	-536.130	171.717
1443	172.050	-488.466	171.767
1444	172.100	-493.466	171.823
1445	172.150	-439.215	171.866
1446	172.200	-337.665	171.920
1447	172.250	-71.140	171.974
1448	172.300	178.286	172.018
1449	172.350	224.405	172.066
1450	172.400	235.367	172.115
1451	172.450	364.531	172.166
1452	172.500	646.882	172.221
1453	172.550	778.023	172.264
1454	172.600	691.301	172.317
1455	172.650	702.538	172.371
1456	172.700	852.171	172.418
1457	172.750	969.969	172.465
1458	172.800	837.034	172.522
1459	172.850	702.258	172.572
1460	172.900	680.460	172.617
1461	172.950	707.773	172.668
1462	173.000	625.938	172.721
1463	173.050	481.893	172.771
1464	173.100	402.757	172.820
1465	173.150	364.683	172.870
1466	173.200	361.770	172.924
1467	173.250	291.592	172.973
1468	173.300	190.296	173.015
1469	173.350	145.842	173.071
1470	173.400	95.155	173.117
1471	173.450	48.742	173.161
1472	173.500	-21.036	173.218
1473	173.550	-101.596	173.268
1474	173.600	-177.501	173.318
1475	173.650	-269.023	173.369
1476	173.700	-355.030	173.416
1477	173.750	-460.990	173.471
1478	173.800	-579.415	173.522
1479	173.850	-660.636	173.565
1480	173.900	-701.737	173.616
1481	173.950	-739.297	173.669
1482	174.000	-771.575	173.720
1483	174.050	-741.389	173.769
1484	174.100	-664.279	173.819
1485	174.150	-585.000	173.868
1486	174.200	-532.844	173.920
1487	174.250	-474.493	173.966
1488	174.300	-396.948	174.016
1489	174.350	-312.630	174.070
1490	174.400	-242.090	174.120
1491	174.450	-223.798	174.166
1492	174.500	-193.297	174.219
1493	174.550	-141.226	174.270
1494	174.600	-77.369	174.319
1495	174.650	-39.964	174.366
1496	174.700	-34.711	174.420
1497	174.750	-35.487	174.472
1498	174.800	-22.676	174.518
1499	174.850	-10.661	174.569
1500	174.900	16.322	174.618
1501	174.950	65.363	174.671
1502	175.000	124.638	174.718
1503	175.050	186.634	174.770
1504	175.100	272.195	174.823
1505	175.150	400.530	174.869
1506	175.200	501.224	174.921
1507	175.250	547.668	174.971
1508	175.300	585.517	175.020
1509	175.350	605.659	175.065
1510	175.400	571.511	175.116
1511	175.450	513.609	175.169
1512	175.500	485.928	175.218
1513	175.550	468.301	175.270
1514	175.600	464.772	175.316
1515	175.650	450.074	175.370
1516	175.700	408.375	175.421
1517	175.750	382.260	175.469
1518	175.800	370.198	175.523
