Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
20851	1242.500	-1.173	1242.374
20852	1242.550	-0.741	1242.424
20853	1242.600	-0.129	1242.471
20854	1242.650	0.118	1242.522
20855	1242.700	0.080	1242.577
20856	1242.750	0.227	1242.623
20857	1242.800	0.832	1242.675
20858	1242.850	1.165	1242.721
20859	1242.900	1.169	1242.770
20860	1242.950	1.219	1242.825
20861	1243.000	1.398	1242.873
20862	1243.050	1.680	1242.925
20863	1243.100	1.883	1242.974
20864	1243.150	1.730	1243.019
20865	1243.200	1.658	1243.072
20866	1243.250	1.833	1243.122
20867	1243.300	1.977	1243.167
20868	1243.350	1.660	1243.222
20869	1243.400	1.260	1243.271
20870	1243.450	1.208	1243.319
20871	1243.500	1.447	1243.375
20872	1243.550	1.555	1243.427
20873	1243.600	1.445	1243.471
20874	1243.650	1.095	1243.522
20875	1243.700	0.879	1243.569
20876	1243.750	0.855	1243.623
20877	1243.800	0.691	1243.677
20878	1243.850	0.291	1243.721
20879	1243.900	-0.016	1243.771
20880	1243.950	-0.062	1243.826
20881	1244.000	0.009	1243.871
20882	1244.050	-0.107	1243.920
20883	1244.100	-0.390	1243.970
20884	1244.150	-0.721	1244.025
20885	1244.200	-0.866	1244.068
20886	1244.250	-0.970	1244.124
20887	1244.300	-1.248	1244.169
20888	1244.350	-1.505	1244.220
20889	1244.400	-1.613	1244.270
20890	1244.450	-1.374	1244.322
20891	1244.500	-1.303	1244.375
20892	1244.550	-1.455	1244.421
20893	1244.600	-1.676	1244.467
20894	1244.650	-1.709	1244.523
20895	1244.700	-1.597	1244.575
20896	1244.750	-1.589	1244.624
20897	1244.800	-1.733	1244.670
20898	1244.850	-1.745	1244.722
20899	1244.900	-1.422	1244.775
20900	1244.950	-1.036	1244.824
20901	1245.000	-0.925	1244.876
20902	1245.050	-0.950	1244.923
20903	1245.100	-1.023	1244.974
20904	1245.150	-0.852	1245.021
20905	1245.200	-0.584	1245.071
20906	1245.250	-0.431	1245.122
20907	1245.300	-0.283	1245.172
20908	1245.350	0.016	1245.225
20909	1245.400	0.529	1245.273
20910	1245.450	0.832	1245.325
20911	1245.500	0.880	1245.373
20912	1245.550	0.944	1245.421
20913	1245.600	1.096	1245.470
20914	1245.650	1.466	1245.521
20915	1245.700	1.609	1245.568
20916	1245.750	1.568	1245.622
20917	1245.800	1.722	1245.670
20918	1245.850	2.034	1245.724
20919	1245.900	2.207	1245.769
20920	1245.950	2.103	1245.825
20921	1246.000	1.926	1245.873
20922	1246.050	1.841	1245.924
20923	1246.100	1.756	1245.973
20924	1246.150	1.722	1246.025
20925	1246.200	1.420	1246.072
20926	1246.250	1.316	1246.122
20927	1246.300	1.490	1246.169
20928	1246.350	1.448	1246.221
20929	1246.400	1.064	1246.277
20930	1246.450	0.549	1246.324
20931	1246.500	0.105	1246.367
20932	1246.550	-0.059	1246.425
20933	1246.600	-0.152	1246.473
20934	1246.650	-0.381	1246.523
20935	1246.700	-0.834	1246.575
20936	1246.750	-1.004	1246.620
20937	1246.800	-0.997	1246.672
20938	1246.850	-1.234	1246.722
20939	1246.900	-1.653	1246.773
20940	1246.950	-1.815	1246.825
20941	1247.000	-1.793	1246.873
20942	1247.050	-1.612	1246.924
20943	1247.100	-1.656	1246.977
20944	1247.150	-1.895	1247.024
20945	1247.200	-2.053	1247.072
20946	1247.250	-1.643	1247.122
20947	1247.300	-1.395	1247.174
20948	1247.350	-1.651	1247.217
20949	1247.400	-1.751	1247.272
20950	1247.450	-1.623	1247.328
20951	1247.500	-1.375	1247.374
20952	1247.550	-1.271	1247.422
20953	1247.600	-1.299	1247.475
20954	1247.650	-1.262	1247.521
20955	1247.700	-0.901	1247.571
20956	1247.750	-0.345	1247.622
20957	1247.800	-0.254	1247.671
20958	1247.850	-0.461	1247.720
20959	1247.900	-0.305	1247.772
20960	1247.950	0.149	1247.826
20961	1248.000	0.719	1247.875
20962	1248.050	1.044	1247.922
20963	1248.100	1.132	1247.972
20964	1248.150	1.299	1248.016
20965	1248.200	1.576	1248.073
20966	1248.250	1.791	1248.124
20967	1248.300	1.591	1248.172
20968	1248.350	1.276	1248.218
20969	1248.400	1.503	1248.274
20970	1248.450	2.007	1248.321
20971	1248.500	2.275	1248.372
20972	1248.550	2.080	1248.421
20973	1248.600	1.863	1248.473
20974	1248.650	1.807	1248.526
20975	1248.700	1.906	1248.573
20976	1248.750	1.819	1248.621
20977	1248.800	1.418	1248.676
20978	1248.850	1.128	1248.725
20979	1248.900	1.291	1248.773
20980	1248.950	1.276	1248.823
20981	1249.000	0.991	1248.874
20982	1249.050	0.520	1248.923
20983	1249.100	0.214	1248.970
20984	1249.150	0.073	1249.020
20985	1249.200	-0.084	1249.073
20986	1249.250	-0.282	1249.125
20987	1249.300	-0.689	1249.174
20988	1249.350	-0.929	1249.225
20989	1249.400	-0.837	1249.273
20990	1249.450	-0.868	1249.323
20991	1249.500	-1.328	1249.371
20992	1249.550	-1.693	1249.423
20993	1249.600	-1.776	1249.475
20994	1249.650	-1.828	1249.520
20995	1249.700	-1.966	1249.572
20996	1249.750	-2.186	1249.619
20997	1249.800	-2.230	1249.674
20998	1249.850	-1.937	1249.718
20999	1249.900	-1.567	1249.769
21000	1249.950	-1.676	1249.826
21001	1250.000	-1.889	1249.869
21002	1250.050	-1.726	1249.920
21003	1250.100	-1.420	1249.968
21004	1250.150	-1.310	1250.025
21005	1250.200	-1.250	1250.073
21006	1250.250	-1.097	1250.124
21007	1250.300	-0.802	1250.172
21008	1250.350	-0.459	1250.222
21009	1250.400	-0.213	1250.277
21010	1250.450	-0.329	1250.322
21011	1250.500	-0.257	1250.369
21012	1250.550	0.151	1250.420
21013	1250.600	0.590	1250.474
21014	1250.650	0.690	1250.522
21015	1250.700	0.754	1250.572
21016	1250.750	0.952	1250.624
21017	1250.800	1.434	1250.673
21018	1250.850	1.839	1250.720
21019	1250.900	1.809	1250.775
21020	1250.950	1.649	1250.826
21021	1251.000	1.870	1250.869
21022	1251.050	2.346	1250.918
21023	1251.100	2.385	1250.974
21024	1251.150	2.169	1251.023
21025	1251.200	2.115	1251.078
21026	1251.250	2.149	1251.123
21027	1251.300	2.040	1251.171
21028	1251.350	1.712	1251.222
21029	1251.400	1.448	1251.271
21030	1251.450	1.239	1251.321
21031	1251.500	1.220	1251.379
21032	1251.550	1.136	1251.423
21033	1251.600	0.671	1251.468
21034	1251.650	0.104	1251.525
21035	1251.700	-0.121	1251.572
21036	1251.750	-0.125	1251.623
21037	1251.800	-0.216	1251.674
21038	1251.850	-0.407	1251.723
21039	1251.900	-0.604	1251.774
21040	1251.950	-0.761	1251.822
21041	1252.000	-0.824	1251.873
21042	1252.050	-1.081	1251.923
21043	1252.100	-1.448	1251.974
21044	1252.150	-1.653	1252.024
21045	1252.200	-1.529	1252.076
21046	1252.250	-1.433	1252.121
21047	1252.300	-1.508	1252.175
21048	1252.350	-1.713	1252.220
21049	1252.400	-1.819	1252.273
21050	1252.450	-1.715	1252.324
21051	1252.500	-1.666	1252.372
21052	1252.550	-1.775	1252.421
21053	1252.600	-1.851	1252.474
21054	1252.650	-1.633	1252.527
21055	1252.700	-1.268	1252.573
21056	1252.750	-1.091	1252.622
21057	1252.800	-1.173	1252.671
21058	1252.850	-1.173	1252.725
21059	1252.900	-1.028	1252.770
21060	1252.950	-0.715	1252.823
21061	1253.000	-0.514	1252.874
21062	1253.050	-0.367	1252.926
21063	1253.100	-0.200	1252.980
21064	1253.150	0.100	1253.019
21065	1253.200	0.417	1253.072
21066	1253.250	0.526	1253.128
21067	1253.300	0.536	1253.174
21068	1253.350	0.801	1253.224
21069	1253.400	1.151	1253.274
21070	1253.450	1.409	1253.325
21071	1253.500	1.475	1253.376
21072	1253.550	1.488	1253.422
21073	1253.600	1.758	1253.469
21074	1253.650	2.173	1253.524
21075	1253.700	2.326	1253.571
21076	1253.750	2.215	1253.622
21077	1253.800	2.022	1253.671
21078	1253.850	1.966	1253.728
21079	1253.900	1.995	1253.776
21080	1253.950	1.861	1253.822
21081	1254.000	1.699	1253.871
21082	1254.050	1.549	1253.921
21083	1254.100	1.497	1253.971
21084	1254.150	1.296	1254.025
21085	1254.200	0.960	1254.073
21086	1254.250	0.664	1254.122
21087	1254.300	0.427	1254.174
21088	1254.350	0.351	1254.223
21089	1254.400	0.180	1254.275
21090	1254.450	-0.144	1254.324
21091	1254.500	-0.366	1254.368
21092	1254.550	-0.559	1254.422
21093	1254.600	-0.770	1254.472
21094	1254.650	-1.124	1254.526
21095	1254.700	-1.489	1254.573
21096	1254.750	-1.626	1254.623
21097	1254.800	-1.617	1254.677
21098	1254.850	-1.671	1254.723
21099	1254.900	-1.875	1254.773
21100	1254.950	-2.092	1254.819
21101	1255.000	-2.031	1254.871
21102	1255.050	-2.103	1254.918
21103	1255.100	-2.292	1254.977
21104	1255.150	-2.314	1255.024
21105	1255.200	-2.055	1255.074
21106	1255.250	-1.826	1255.125
21107	1255.300	-1.691	1255.170
21108	1255.350	-1.667	1255.222
21109	1255.400	-1.630	1255.271
21110	1255.450	-1.359	1255.320
21111	1255.500	-1.040	1255.371
21112	1255.550	-0.811	1255.424
21113	1255.600	-0.518	1255.472
21114	1255.650	-0.108	1255.529
21115	1255.700	0.274	1255.574
21116	1255.750	0.583	1255.621
21117	1255.800	0.785	1255.668
21118	1255.850	0.835	1255.726
21119	1255.900	0.980	1255.770
21120	1255.950	1.349	1255.825
21121	1256.000	1.625	1255.870
21122	1256.050	1.713	1255.923
21123	1256.100	1.599	1255.975
21124	1256.150	1.733	1256.022
21125	1256.200	1.964	1256.072
21126	1256.250	2.077	1256.121
21127	1256.300	1.986	1256.170
21128	1256.350	1.985	1256.226
21129	1256.400	2.009	1256.266
21130	1256.450	2.070	1256.324
21131	1256.500	1.957	1256.371
21132	1256.550	1.633	1256.417
21133	1256.600	1.474	1256.475
21134	1256.650	1.552	1256.519
21135	1256.700	1.450	1256.571
21136	1256.750	1.022	1256.622
21137	1256.800	0.633	1256.676
21138	1256.850	0.428	1256.722
21139	1256.900	0.396	1256.773
21140	1256.950	0.269	1256.824
21141	1257.000	-0.020	1256.873
21142	1257.050	-0.349	1256.924
21143	1257.100	-0.377	1256.975
21144	1257.150	-0.379	1257.020
21145	1257.200	-0.706	1257.074
21146	1257.250	-1.240	1257.125
21147	1257.300	-1.539	1257.177
21148	1257.350	-1.556	1257.228
21149	1257.400	-1.498	1257.273
21150	1257.450	-1.667	1257.319
21151	1257.500	-1.942	1257.374
21152	1257.550	-2.058	1257.427
21153	1257.600	-1.962	1257.472
21154	1257.650	-1.948	1257.524
21155	1257.700	-2.169	1257.573
21156	1257.750	-2.299	1257.618
21157	1257.800	-2.039	1257.672
21158	1257.850	-1.637	1257.723
21159	1257.900	-1.437	1257.773
21160	1257.950	-1.357	1257.820
21161	1258.000	-1.251	1257.868
21162	1258.050	-1.026	1257.921
21163	1258.100	-0.714	1257.972
21164	1258.150	-0.604	1258.019
21165	1258.200	-0.611	1258.072
21166	1258.250	-0.438	1258.122
21167	1258.300	0.022	1258.173
21168	1258.350	0.364	1258.226
21169	1258.400	0.569	1258.274
21170	1258.450	0.677	1258.323
21171	1258.500	0.897	1258.373
21172	1258.550	1.265	1258.416
21173	1258.600	1.462	1258.472
21174	1258.650	1.288	1258.521
21175	1258.700	1.245	1258.573
21176	1258.750	1.514	1258.625
21177	1258.800	1.916	1258.674
21178	1258.850	2.087	1258.726
21179	1258.900	2.045	1258.775
21180	1258.950	1.947	1258.824
21181	1259.000	1.883	1258.871
21182	1259.050	1.817	1258.924
21183	1259.100	1.592	1258.970
21184	1259.150	1.426	1259.025
21185	1259.200	1.533	1259.067
21186	1259.250	1.832	1259.122
21187	1259.300	1.855	1259.175
21188	1259.350	1.529	1259.217
21189	1259.400	1.050	1259.274
21190	1259.450	0.719	1259.323
21191	1259.500	0.438	1259.369
21192	1259.550	0.212	1259.421
21193	1259.600	0.006	1259.472
21194	1259.650	-0.202	1259.526
21195	1259.700	-0.270	1259.571
21196	1259.750	-0.428	1259.621
21197	1259.800	-0.862	1259.671
21198	1259.850	-1.441	1259.722
21199	1259.900	-1.851	1259.777
21200	1259.950	-1.812	1259.822
21201	1260.000	-1.716	1259.874
21202	1260.050	-1.702	1259.923
21203	1260.100	-1.759	1259.972
21204	1260.150	-1.748	1260.021
21205	1260.200	-1.692	1260.075
21206	1260.250	-1.763	1260.121
21207	1260.300	-1.973	1260.172
21208	1260.350	-2.017	1260.226
21209	1260.400	-1.755	1260.272
21210	1260.450	-1.430	1260.325
21211	1260.500	-1.323	1260.370
21212	1260.550	-1.273	1260.427
21213	1260.600	-1.218	1260.471
21214	1260.650	-1.064	1260.530
21215	1260.700	-0.885	1260.575
21216	1260.750	-0.764	1260.622
21217	1260.800	-0.728	1260.677
21218	1260.850	-0.506	1260.717
21219	1260.900	-0.106	1260.781
21220	1260.950	0.198	1260.822
21221	1261.000	0.261	1260.873
21222	1261.050	0.335	1260.924
21223	1261.100	0.562	1260.973
21224	1261.150	0.895	1261.019
21225	1261.200	1.070	1261.068
21226	1261.250	1.070	1261.121
21227	1261.300	1.204	1261.171
21228	1261.350	1.487	1261.225
21229	1261.400	1.701	1261.277
21230	1261.450	1.719	1261.325
21231	1261.500	1.790	1261.371
21232	1261.550	1.931	1261.429
21233	1261.600	2.150	1261.474
21234	1261.650	2.232	1261.522
21235	1261.700	2.105	1261.573
21236	1261.750	1.887	1261.626
21237	1261.800	1.904	1261.673
21238	1261.850	1.939	1261.722
21239	1261.900	1.887	1261.772
21240	1261.950	1.701	1261.826
21241	1262.000	1.409	1261.875
21242	1262.050	1.158	1261.922
21243	1262.100	0.829	1261.975
21244	1262.150	0.534	1262.021
21245	1262.200	0.165	1262.074
21246	1262.250	-0.187	1262.124
21247	1262.300	-0.270	1262.177
21248	1262.350	-0.436	1262.224
21249	1262.400	-0.802	1262.274
21250	1262.450	-1.228	1262.322
21251	1262.500	-1.496	1262.374
21252	1262.550	-1.531	1262.423
21253	1262.600	-1.615	1262.470
21254	1262.650	-1.803	1262.519
21255	1262.700	-1.999	1262.573
21256	1262.750	-2.095	1262.622
21257	1262.800	-2.090	1262.669
21258	1262.850	-2.135	1262.722
21259	1262.900	-2.258	1262.770
21260	1262.950	-2.268	1262.826
21261	1263.000	-2.162	1262.872
21262	1263.050	-2.004	1262.923
21263	1263.100	-1.899	1262.973
21264	1263.150	-1.803	1263.022
21265	1263.200	-1.747	1263.076
21266	1263.250	-1.630	1263.119
21267	1263.300	-1.324	1263.174
21268	1263.350	-0.959	1263.221
21269	1263.400	-0.806	1263.273
21270	1263.450	-0.516	1263.324
21271	1263.500	-0.227	1263.379
21272	1263.550	0.098	1263.418
21273	1263.600	0.355	1263.474
21274	1263.650	0.652	1263.525
21275	1263.700	0.917	1263.574
21276	1263.750	1.254	1263.619
21277	1263.800	1.687	1263.674
21278	1263.850	1.964	1263.720
21279	1263.900	2.031	1263.769
21280	1263.950	2.133	1263.820
21281	1264.000	2.274	1263.872
21282	1264.050	2.468	1263.925
21283	1264.100	2.547	1263.970
21284	1264.150	2.496	1264.023
21285	1264.200	2.420	1264.072
21286	1264.250	2.301	1264.123
21287	1264.300	2.236	1264.174
21288	1264.350	2.009	1264.222
21289	1264.400	1.633	1264.272
21290	1264.450	1.392	1264.322
21291	1264.500	1.221	1264.372
21292	1264.550	0.969	1264.423
21293	1264.600	0.615	1264.471
21294	1264.650	0.365	1264.523
21295	1264.700	0.207	1264.570
21296	1264.750	0.001	1264.621
21297	1264.800	-0.183	1264.674
21298	1264.850	-0.389	1264.723
21299	1264.900	-0.693	1264.776
21300	1264.950	-0.950	1264.820
21301	1265.000	-1.265	1264.872
21302	1265.050	-1.474	1264.922
21303	1265.100	-1.528	1264.972
21304	1265.150	-1.499	1265.020
21305	1265.200	-1.574	1265.073
21306	1265.250	-1.608	1265.120
21307	1265.300	-1.585	1265.172
21308	1265.350	-1.700	1265.219
21309	1265.400	-1.850	1265.274
21310	1265.450	-1.976	1265.325
21311	1265.500	-1.971	1265.372
21312	1265.550	-1.953	1265.424
21313	1265.600	-1.739	1265.480
21314	1265.650	-1.540	1265.521
21315	1265.700	-1.358	1265.573
21316	1265.750	-1.249	1265.622
21317	1265.800	-1.135	1265.669
21318	1265.850	-1.066	1265.728
21319	1265.900	-1.057	1265.772
21320	1265.950	-0.915	1265.821
21321	1266.000	-0.653	1265.875
21322	1266.050	-0.318	1265.918
21323	1266.100	-0.040	1265.973
21324	1266.150	0.223	1266.021
21325	1266.200	0.397	1266.074
21326	1266.250	0.628	1266.124
21327	1266.300	0.790	1266.170
21328	1266.350	0.906	1266.222
21329	1266.400	1.039	1266.269
21330	1266.450	1.265	1266.319
21331	1266.500	1.505	1266.377
21332	1266.550	1.735	1266.421
21333	1266.600	1.768	1266.474
21334	1266.650	1.833	1266.521
21335	1266.700	1.822	1266.574
21336	1266.750	1.844	1266.624
21337	1266.800	1.842	1266.676
21338	1266.850	1.729	1266.726
21339	1266.900	1.655	1266.769
21340	1266.950	1.737	1266.821
21341	1267.000	1.856	1266.873
21342	1267.050	1.853	1266.923
21343	1267.100	1.679	1266.976
21344	1267.150	1.470	1267.022
21345	1267.200	1.173	1267.073
21346	1267.250	0.897	1267.123
21347	1267.300	0.570	1267.167
21348	1267.350	0.280	1267.223
21349	1267.400	0.160	1267.272
21350	1267.450	0.146	1267.324
21351	1267.500	0.026	1267.374
21352	1267.550	-0.286	1267.424
21353	1267.600	-0.692	1267.470
21354	1267.650	-1.046	1267.521
21355	1267.700	-1.296	1267.574
21356	1267.750	-1.482	1267.622
21357	1267.800	-1.616	1267.669
21358	1267.850	-1.774	1267.722
21359	1267.900	-1.779	1267.775
21360	1267.950	-1.817	1267.825
21361	1268.000	-2.025	1267.876
21362	1268.050	-2.222	1267.922
21363	1268.100	-2.296	1267.971
21364	1268.150	-2.144	1268.021
21365	1268.200	-1.980	1268.072
21366	1268.250	-1.935	1268.119
21367	1268.300	-1.756	1268.171
21368	1268.350	-1.504	1268.221
21369	1268.400	-1.261	1268.270
21370	1268.450	-1.153	1268.321
21371	1268.500	-1.110	1268.372
21372	1268.550	-0.929	1268.428
21373	1268.600	-0.540	1268.479
21374	1268.650	-0.195	1268.521
21375	1268.700	-0.035	1268.571
21376	1268.750	0.137	1268.622
21377	1268.800	0.474	1268.674
21378	1268.850	0.737	1268.723
21379	1268.900	0.871	1268.773
21380	1268.950	0.888	1268.824
21381	1269.000	0.978	1268.874
21382	1269.050	1.222	1268.923
21383	1269.100	1.443	1268.975
21384	1269.150	1.467	1269.025
21385	1269.200	1.460	1269.072
21386	1269.250	1.543	1269.119
21387	1269.300	1.729	1269.168
21388	1269.350	1.785	1269.221
21389	1269.400	1.740	1269.272
21390	1269.450	1.651	1269.325
21391	1269.500	1.626	1269.370
21392	1269.550	1.590	1269.428
21393	1269.600	1.513	1269.471
21394	1269.650	1.436	1269.524
21395	1269.700	1.433	1269.571
21396	1269.750	1.440	1269.622
21397	1269.800	1.399	1269.676
21398	1269.850	1.309	1269.723
21399	1269.900	1.115	1269.777
21400	1269.950	0.902	1269.822
21401	1270.000	0.645	1269.876
21402	1270.050	0.417	1269.919
21403	1270.100	0.245	1269.974
21404	1270.150	-0.084	1270.023
21405	1270.200	-0.484	1270.073
21406	1270.250	-0.837	1270.127
21407	1270.300	-1.097	1270.175
21408	1270.350	-1.330	1270.228
21409	1270.400	-1.603	1270.274
21410	1270.450	-1.832	1270.319
21411	1270.500	-1.947	1270.372
21412	1270.550	-1.940	1270.424
21413	1270.600	-1.952	1270.472
21414	1270.650	-2.054	1270.526
21415	1270.700	-2.157	1270.573
21416	1270.750	-2.123	1270.620
21417	1270.800	-1.897	1270.671
21418	1270.850	-1.660	1270.723
21419	1270.900	-1.588	1270.772
21420	1270.950	-1.617	1270.819
21421	1271.000	-1.397	1270.869
21422	1271.050	-1.173	1270.922
21423	1271.100	-1.070	1270.973
21424	1271.150	-1.117	1271.025
21425	1271.200	-1.097	1271.072
21426	1271.250	-0.758	1271.123
21427	1271.300	-0.509	1271.169
21428	1271.350	-0.330	1271.221
21429	1271.400	-0.226	1271.267
21430	1271.450	-0.103	1271.326
21431	1271.500	0.272	1271.371
21432	1271.550	0.643	1271.424
21433	1271.600	0.814	1271.476
21434	1271.650	0.946	1271.529
21435	1271.700	1.228	1271.574
21436	1271.750	1.640	1271.623
21437	1271.800	1.956	1271.672
21438	1271.850	2.089	1271.722
21439	1271.900	2.195	1271.770
21440	1271.950	2.333	1271.821
21441	1272.000	2.543	1271.876
21442	1272.050	2.557	1271.922
21443	1272.100	2.361	1271.966
21444	1272.150	2.099	1272.018
21445	1272.200	1.998	1272.073
21446	1272.250	1.965	1272.124
21447	1272.300	1.749	1272.173
21448	1272.350	1.416	1272.226
21449	1272.400	1.142	1272.272
21450	1272.450	0.989	1272.326
21451	1272.500	0.754	1272.373
21452	1272.550	0.482	1272.421
21453	1272.600	0.127	1272.473
21454	1272.650	-0.159	1272.525
21455	1272.700	-0.331	1272.571
21456	1272.750	-0.488	1272.620
21457	1272.800	-0.832	1272.672
21458	1272.850	-1.194	1272.721
21459	1272.900	-1.372	1272.775
21460	1272.950	-1.475	1272.820
21461	1273.000	-1.526	1272.872
21462	1273.050	-1.650	1272.919
21463	1273.100	-1.747	1272.971
21464	1273.150	-1.800	1273.023
21465	1273.200	-1.823	1273.069
21466	1273.250	-1.891	1273.122
21467	1273.300	-1.997	1273.169
21468	1273.350	-2.029	1273.223
21469	1273.400	-1.972	1273.275
21470	1273.450	-1.811	1273.323
21471	1273.500	-1.615	1273.370
21472	1273.550	-1.468	1273.423
21473	1273.600	-1.339	1273.473
21474	1273.650	-1.110	1273.524
21475	1273.700	-0.793	1273.576
21476	1273.750	-0.605	1273.620
21477	1273.800	-0.450	1273.671
21478	1273.850	-0.260	1273.724
21479	1273.900	-0.013	1273.771
21480	1273.950	0.225	1273.821
21481	1274.000	0.330	1273.875
21482	1274.050	0.464	1273.924
21483	1274.100	0.495	1273.974
21484	1274.150	0.618	1274.024
21485	1274.200	0.713	1274.074
21486	1274.250	0.838	1274.125
21487	1274.300	0.953	1274.169
21488	1274.350	1.163	1274.224
21489	1274.400	1.435	1274.275
21490	1274.450	1.677	1274.327
21491	1274.500	1.778	1274.368
21492	1274.550	1.858	1274.424
21493	1274.600	1.904	1274.475
21494	1274.650	1.944	1274.525
21495	1274.700	1.931	1274.573
21496	1274.750	1.824	1274.627
21497	1274.800	1.649	1274.678
21498	1274.850	1.557	1274.722
21499	1274.900	1.423	1274.770
21500	1274.950	1.187	1274.826
21501	1275.000	0.938	1274.870
21502	1275.050	0.691	1274.924
21503	1275.100	0.545	1274.973
21504	1275.150	0.397	1275.023
21505	1275.200	0.252	1275.071
21506	1275.250	0.110	1275.120
21507	1275.300	0.041	1275.171
21508	1275.350	-0.064	1275.225
21509	1275.400	-0.197	1275.272
21510	1275.450	-0.487	1275.321
21511	1275.500	-0.706	1275.369
21512	1275.550	-0.957	1275.424
21513	1275.600	-1.154	1275.471
21514	1275.650	-1.349	1275.522
21515	1275.700	-1.537	1275.572
21516	1275.750	-1.710	1275.624
21517	1275.800	-1.812	1275.671
21518	1275.850	-1.828	1275.723
21519	1275.900	-1.911	1275.772
21520	1275.950	-2.037	1275.821
21521	1276.000	-2.024	1275.871
21522	1276.050	-1.875	1275.921
21523	1276.100	-1.609	1275.972
21524	1276.150	-1.384	1276.022
21525	1276.200	-1.338	1276.074
21526	1276.250	-1.257	1276.120
21527	1276.300	-1.078	1276.172
21528	1276.350	-0.830	1276.220
21529	1276.400	-0.674	1276.272
