#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
9296	1178.820	2.006	1178.654
9297	1178.850	1.774	1178.681
9298	1178.880	1.527	1178.707
9299	1178.910	1.314	1178.741
9300	1178.940	1.141	1178.770
9301	1178.970	0.966	1178.802
9302	1179.000	0.684	1178.831
9303	1179.030	0.358	1178.858
9304	1179.060	0.153	1178.892
9305	1179.090	-0.157	1178.918
9306	1179.120	-0.492	1178.950
9307	1179.150	-0.836	1178.982
9308	1179.180	-1.180	1179.012
9309	1179.210	-1.363	1179.039
9310	1179.240	-1.509	1179.070
9311	1179.270	-1.678	1179.101
9312	1179.300	-1.746	1179.131
9313	1179.330	-1.896	1179.161
9314	1179.360	-2.003	1179.190
9315	1179.390	-2.182	1179.216
9316	1179.420	-2.293	1179.250
9317	1179.450	-2.394	1179.280
9318	1179.480	-2.400	1179.313
9319	1179.510	-2.532	1179.342
9320	1179.540	-2.567	1179.374
9321	1179.570	-2.767	1179.402
9322	1179.600	-2.901	1179.431
9323	1179.630	-3.022	1179.467
9324	1179.660	-3.086	1179.490
9325	1179.690	-3.025	1179.525
9326	1179.720	-2.870	1179.550
9327	1179.750	-2.686	1179.581
9328	1179.780	-2.583	1179.608
9329	1179.810	-2.508	1179.639
9330	1179.840	-2.528	1179.671
9331	1179.870	-2.501	1179.700
9332	1179.900	-2.356	1179.733
9333	1179.930	-2.233	1179.761
9334	1179.960	-2.046	1179.792
9335	1179.990	-1.948	1179.826
9336	1180.020	-1.804	1179.855
9337	1180.050	-1.775	1179.883
9338	1180.080	-1.624	1179.912
9339	1180.110	-1.422	1179.942
9340	1180.140	-1.226	1179.966
9341	1180.170	-1.012	1180.004
9342	1180.200	-0.791	1180.026
9343	1180.230	-0.621	1180.060
9344	1180.260	-0.379	1180.091
9345	1180.290	-0.297	1180.123
9346	1180.320	-0.144	1180.151
9347	1180.350	-0.017	1180.177
9348	1180.380	0.201	1180.209
9349	1180.410	0.420	1180.241
9350	1180.440	0.603	1180.269
9351	1180.470	0.810	1180.299
9352	1180.500	0.962	1180.330
9353	1180.530	1.093	1180.358
9354	1180.560	1.210	1180.392
9355	1180.590	1.343	1180.428
9356	1180.620	1.622	1180.450
9357	1180.650	1.843	1180.480
9358	1180.680	2.074	1180.508
9359	1180.710	2.216	1180.542
9360	1180.740	2.324	1180.572
9361	1180.770	2.478	1180.599
9362	1180.800	2.538	1180.629
9363	1180.830	2.593	1180.662
9364	1180.860	2.659	1180.689
9365	1180.890	2.751	1180.718
9366	1180.920	2.766	1180.753
9367	1180.950	2.848	1180.782
9368	1180.980	2.799	1180.808
9369	1181.010	2.790	1180.843
9370	1181.040	2.701	1180.869
9371	1181.070	2.682	1180.902
9372	1181.100	2.658	1180.928
9373	1181.130	2.571	1180.958
9374	1181.160	2.507	1180.992
9375	1181.190	2.528	1181.018
9376	1181.220	2.422	1181.049
9377	1181.250	2.259	1181.079
9378	1181.280	2.040	1181.113
9379	1181.310	1.877	1181.142
9380	1181.340	1.647	1181.174
9381	1181.370	1.515	1181.194
9382	1181.400	1.315	1181.228
9383	1181.430	1.145	1181.260
9384	1181.460	1.008	1181.289
9385	1181.490	0.720	1181.320
9386	1181.520	0.419	1181.352
9387	1181.550	0.278	1181.383
9388	1181.580	0.055	1181.413
9389	1181.610	-0.156	1181.440
9390	1181.640	-0.295	1181.471
9391	1181.670	-0.474	1181.500
9392	1181.700	-0.671	1181.531
9393	1181.730	-0.856	1181.562
9394	1181.760	-1.063	1181.588
9395	1181.790	-1.207	1181.623
9396	1181.820	-1.415	1181.651
9397	1181.850	-1.539	1181.681
9398	1181.880	-1.682	1181.714
9399	1181.910	-1.806	1181.740
9400	1181.940	-1.878	1181.770
9401	1181.970	-2.007	1181.807
9402	1182.000	-2.124	1181.826
9403	1182.030	-2.208	1181.861
9404	1182.060	-2.319	1181.887
9405	1182.090	-2.337	1181.918
9406	1182.120	-2.374	1181.951
9407	1182.150	-2.401	1181.980
9408	1182.180	-2.462	1182.009
9409	1182.210	-2.472	1182.042
9410	1182.240	-2.589	1182.076
9411	1182.270	-2.606	1182.098
9412	1182.300	-2.643	1182.134
9413	1182.330	-2.658	1182.162
9414	1182.360	-2.662	1182.193
9415	1182.390	-2.639	1182.219
9416	1182.420	-2.531	1182.253
9417	1182.450	-2.515	1182.284
9418	1182.480	-2.436	1182.312
9419	1182.510	-2.382	1182.340
9420	1182.540	-2.368	1182.370
9421	1182.570	-2.188	1182.409
9422	1182.600	-2.048	1182.429
9423	1182.630	-1.881	1182.460
9424	1182.660	-1.663	1182.489
9425	1182.690	-1.452	1182.523
9426	1182.720	-1.321	1182.550
9427	1182.750	-1.130	1182.579
9428	1182.780	-0.833	1182.606
9429	1182.810	-0.629	1182.642
9430	1182.840	-0.393	1182.670
9431	1182.870	-0.067	1182.701
9432	1182.900	0.173	1182.732
9433	1182.930	0.386	1182.759
9434	1182.960	0.551	1182.791
9435	1182.990	0.637	1182.822
9436	1183.020	0.851	1182.852
9437	1183.050	0.979	1182.884
9438	1183.080	1.200	1182.914
9439	1183.110	1.320	1182.940
9440	1183.140	1.522	1182.970
9441	1183.170	1.786	1183.000
9442	1183.200	2.010	1183.032
9443	1183.230	2.182	1183.060
9444	1183.260	2.407	1183.092
9445	1183.290	2.597	1183.120
9446	1183.320	2.732	1183.151
9447	1183.350	2.821	1183.182
9448	1183.380	2.790	1183.210
9449	1183.410	2.822	1183.243
9450	1183.440	2.822	1183.264
9451	1183.470	2.764	1183.296
9452	1183.500	2.708	1183.332
9453	1183.530	2.660	1183.367
9454	1183.560	2.648	1183.391
9455	1183.590	2.693	1183.419
9456	1183.620	2.651	1183.450
9457	1183.650	2.636	1183.485
9458	1183.680	2.605	1183.509
9459	1183.710	2.508	1183.540
9460	1183.740	2.474	1183.570
9461	1183.770	2.299	1183.603
9462	1183.800	2.172	1183.634
9463	1183.830	1.996	1183.654
9464	1183.860	1.678	1183.690
9465	1183.890	1.409	1183.723
9466	1183.920	1.127	1183.752
9467	1183.950	0.933	1183.778
9468	1183.980	0.750	1183.810
9469	1184.010	0.537	1183.840
9470	1184.040	0.476	1183.875
9471	1184.070	0.334	1183.899
9472	1184.100	0.205	1183.932
9473	1184.130	0.063	1183.957
9474	1184.160	-0.064	1183.991
9475	1184.190	-0.152	1184.020
9476	1184.220	-0.321	1184.053
9477	1184.250	-0.537	1184.082
9478	1184.280	-0.679	1184.113
9479	1184.310	-0.878	1184.139
9480	1184.340	-1.085	1184.169
9481	1184.370	-1.326	1184.203
9482	1184.400	-1.413	1184.231
9483	1184.430	-1.562	1184.259
9484	1184.460	-1.632	1184.293
9485	1184.490	-1.700	1184.323
9486	1184.520	-1.782	1184.352
9487	1184.550	-1.826	1184.383
9488	1184.580	-1.870	1184.411
9489	1184.610	-1.946	1184.445
9490	1184.640	-2.037	1184.467
9491	1184.670	-2.084	1184.506
9492	1184.700	-2.173	1184.530
9493	1184.730	-2.191	1184.561
9494	1184.760	-2.390	1184.595
9495	1184.790	-2.466	1184.619
9496	1184.820	-2.597	1184.652
9497	1184.850	-2.623	1184.684
9498	1184.880	-2.656	1184.707
9499	1184.910	-2.581	1184.738
9500	1184.940	-2.543	1184.768
9501	1184.970	-2.442	1184.799
9502	1185.000	-2.387	1184.830
9503	1185.030	-2.214	1184.863
9504	1185.060	-2.072	1184.888
9505	1185.090	-2.040	1184.924
9506	1185.120	-1.848	1184.949
9507	1185.150	-1.760	1184.976
9508	1185.180	-1.657	1185.011
9509	1185.210	-1.476	1185.045
9510	1185.240	-1.357	1185.070
9511	1185.270	-1.226	1185.102
9512	1185.300	-1.131	1185.128
9513	1185.330	-1.034	1185.158
9514	1185.360	-0.942	1185.191
9515	1185.390	-0.613	1185.219
9516	1185.420	-0.424	1185.250
9517	1185.450	-0.090	1185.279
9518	1185.480	0.184	1185.311
9519	1185.510	0.415	1185.342
9520	1185.540	0.577	1185.369
9521	1185.570	0.760	1185.403
9522	1185.600	0.874	1185.432
9523	1185.630	0.962	1185.463
9524	1185.660	1.058	1185.487
9525	1185.690	1.176	1185.519
9526	1185.720	1.264	1185.549
9527	1185.750	1.265	1185.583
9528	1185.780	1.304	1185.607
9529	1185.810	1.322	1185.642
9530	1185.840	1.422	1185.672
9531	1185.870	1.597	1185.701
9532	1185.900	1.854	1185.727
9533	1185.930	2.167	1185.762
9534	1185.960	2.425	1185.793
9535	1185.990	2.590	1185.818
9536	1186.020	2.696	1185.849
9537	1186.050	2.678	1185.883
9538	1186.080	2.763	1185.911
9539	1186.110	2.793	1185.939
9540	1186.140	2.882	1185.971
9541	1186.170	2.832	1186.000
9542	1186.200	2.760	1186.025
9543	1186.230	2.755	1186.061
9544	1186.260	2.692	1186.092
9545	1186.290	2.731	1186.124
9546	1186.320	2.684	1186.153
9547	1186.350	2.693	1186.181
9548	1186.380	2.767	1186.211
9549	1186.410	2.660	1186.242
9550	1186.440	2.568	1186.270
9551	1186.470	2.395	1186.303
9552	1186.500	2.154	1186.332
9553	1186.530	1.807	1186.358
9554	1186.560	1.608	1186.391
9555	1186.590	1.331	1186.422
9556	1186.620	1.077	1186.451
9557	1186.650	0.779	1186.482
9558	1186.680	0.522	1186.511
9559	1186.710	0.312	1186.543
9560	1186.740	0.116	1186.576
9561	1186.770	-0.190	1186.607
9562	1186.800	-0.372	1186.635
9563	1186.830	-0.518	1186.662
9564	1186.860	-0.703	1186.689
9565	1186.890	-0.873	1186.725
9566	1186.920	-1.067	1186.753
9567	1186.950	-1.337	1186.779
9568	1186.980	-1.666	1186.809
9569	1187.010	-1.966	1186.841
9570	1187.040	-2.284	1186.873
9571	1187.070	-2.602	1186.897
9572	1187.100	-2.756	1186.931
9573	1187.130	-2.899	1186.960
9574	1187.160	-2.969	1186.988
9575	1187.190	-3.061	1187.015
9576	1187.220	-3.091	1187.050
9577	1187.250	-3.086	1187.079
9578	1187.280	-3.037	1187.111
9579	1187.310	-2.955	1187.141
9580	1187.340	-2.940	1187.168
9581	1187.370	-2.859	1187.205
9582	1187.400	-2.845	1187.231
9583	1187.430	-2.912	1187.261
9584	1187.460	-2.959	1187.293
9585	1187.490	-3.003	1187.320
9586	1187.520	-2.963	1187.347
9587	1187.550	-2.903	1187.384
9588	1187.580	-2.758	1187.408
9589	1187.610	-2.565	1187.439
9590	1187.640	-2.336	1187.470
9591	1187.670	-2.112	1187.498
9592	1187.700	-1.962	1187.535
9593	1187.730	-1.727	1187.562
9594	1187.760	-1.563	1187.591
9595	1187.790	-1.231	1187.621
9596	1187.820	-1.018	1187.651
9597	1187.850	-0.826	1187.679
9598	1187.880	-0.656	1187.712
9599	1187.910	-0.529	1187.740
9600	1187.940	-0.374	1187.771
9601	1187.970	-0.216	1187.800
9602	1188.000	0.080	1187.830
9603	1188.030	0.362	1187.860
9604	1188.060	0.666	1187.896
9605	1188.090	1.012	1187.924
9606	1188.120	1.368	1187.950
9607	1188.150	1.460	1187.979
9608	1188.180	1.673	1188.009
9609	1188.210	1.814	1188.041
9610	1188.240	1.992	1188.069
9611	1188.270	2.132	1188.101
9612	1188.300	2.287	1188.134
9613	1188.330	2.417	1188.161
9614	1188.360	2.445	1188.192
9615	1188.390	2.527	1188.223
9616	1188.420	2.527	1188.251
9617	1188.450	2.529	1188.284
9618	1188.480	2.642	1188.308
9619	1188.510	2.726	1188.339
9620	1188.540	2.770	1188.368
9621	1188.570	2.804	1188.406
9622	1188.600	2.779	1188.431
9623	1188.630	2.640	1188.459
9624	1188.660	2.579	1188.489
9625	1188.690	2.497	1188.522
9626	1188.720	2.304	1188.551
9627	1188.750	2.229	1188.587
9628	1188.780	2.134	1188.608
9629	1188.810	2.053	1188.642
9630	1188.840	1.920	1188.673
9631	1188.870	1.832	1188.697
9632	1188.900	1.744	1188.726
9633	1188.930	1.704	1188.758
9634	1188.960	1.605	1188.786
9635	1188.990	1.585	1188.820
9636	1189.020	1.506	1188.849
9637	1189.050	1.452	1188.885
9638	1189.080	1.346	1188.906
9639	1189.110	1.262	1188.940
9640	1189.140	1.047	1188.973
9641	1189.170	0.889	1189.002
9642	1189.200	0.618	1189.031
9643	1189.230	0.442	1189.066
9644	1189.260	0.278	1189.094
9645	1189.290	0.116	1189.120
9646	1189.320	-0.125	1189.150
9647	1189.350	-0.241	1189.182
9648	1189.380	-0.485	1189.211
9649	1189.410	-0.646	1189.242
9650	1189.440	-0.900	1189.270
9651	1189.470	-1.115	1189.303
9652	1189.500	-1.321	1189.334
9653	1189.530	-1.459	1189.360
9654	1189.560	-1.705	1189.393
9655	1189.590	-2.027	1189.424
9656	1189.620	-2.259	1189.451
9657	1189.650	-2.470	1189.485
9658	1189.680	-2.770	1189.515
9659	1189.710	-2.816	1189.541
9660	1189.740	-2.901	1189.569
9661	1189.770	-2.867	1189.606
9662	1189.800	-2.854	1189.630
9663	1189.830	-2.850	1189.664
9664	1189.860	-2.758	1189.692
9665	1189.890	-2.733	1189.722
9666	1189.920	-2.738	1189.755
9667	1189.950	-2.663	1189.779
9668	1189.980	-2.617	1189.811
9669	1190.010	-2.606	1189.841
9670	1190.040	-2.527	1189.871
9671	1190.070	-2.516	1189.902
9672	1190.100	-2.440	1189.932
9673	1190.130	-2.352	1189.959
9674	1190.160	-2.125	1189.990
9675	1190.190	-1.930	1190.018
9676	1190.220	-1.731	1190.051
9677	1190.250	-1.475	1190.081
9678	1190.280	-1.215	1190.106
9679	1190.310	-0.991	1190.140
9680	1190.340	-0.872	1190.177
9681	1190.370	-0.789	1190.202
9682	1190.400	-0.706	1190.227
9683	1190.430	-0.639	1190.262
9684	1190.460	-0.601	1190.293
9685	1190.490	-0.533	1190.319
9686	1190.520	-0.375	1190.352
9687	1190.550	-0.265	1190.383
9688	1190.580	-0.096	1190.411
9689	1190.610	0.041	1190.433
9690	1190.640	0.239	1190.474
9691	1190.670	0.484	1190.498
9692	1190.700	0.706	1190.535
9693	1190.730	0.920	1190.564
9694	1190.760	1.133	1190.591
9695	1190.790	1.378	1190.625
9696	1190.820	1.510	1190.652
9697	1190.850	1.625	1190.684
9698	1190.880	1.720	1190.709
9699	1190.910	1.805	1190.739
9700	1190.940	1.915	1190.773
9701	1190.970	1.988	1190.801
9702	1191.000	2.174	1190.830
9703	1191.030	2.285	1190.861
9704	1191.060	2.406	1190.891
9705	1191.090	2.521	1190.923
9706	1191.120	2.620	1190.954
9707	1191.150	2.802	1190.983
9708	1191.180	2.913	1191.013
9709	1191.210	3.031	1191.046
9710	1191.240	3.123	1191.072
9711	1191.270	3.088	1191.098
9712	1191.300	3.051	1191.131
9713	1191.330	2.880	1191.157
9714	1191.360	2.744	1191.192
9715	1191.390	2.528	1191.222
9716	1191.420	2.443	1191.255
9717	1191.450	2.336	1191.280
9718	1191.480	2.162	1191.308
9719	1191.510	2.086	1191.342
9720	1191.540	2.004	1191.371
9721	1191.570	1.933	1191.400
9722	1191.600	1.792	1191.431
9723	1191.630	1.702	1191.462
9724	1191.660	1.605	1191.492
9725	1191.690	1.382	1191.522
9726	1191.720	1.178	1191.550
9727	1191.750	0.871	1191.579
9728	1191.780	0.504	1191.613
9729	1191.810	0.066	1191.639
9730	1191.840	-0.292	1191.670
9731	1191.870	-0.636	1191.702
9732	1191.900	-0.838	1191.732
9733	1191.930	-1.058	1191.760
9734	1191.960	-1.268	1191.795
9735	1191.990	-1.399	1191.817
9736	1192.020	-1.508	1191.851
9737	1192.050	-1.607	1191.881
9738	1192.080	-1.813	1191.905
9739	1192.110	-1.886	1191.937
9740	1192.140	-2.092	1191.972
9741	1192.170	-2.287	1192.002
9742	1192.200	-2.487	1192.035
9743	1192.230	-2.718	1192.061
9744	1192.260	-2.985	1192.090
9745	1192.290	-3.113	1192.114
9746	1192.320	-3.199	1192.152
9747	1192.350	-3.190	1192.181
9748	1192.380	-3.113	1192.211
9749	1192.410	-2.994	1192.240
9750	1192.440	-2.973	1192.269
9751	1192.470	-2.684	1192.299
9752	1192.500	-2.553	1192.334
9753	1192.530	-2.440	1192.360
9754	1192.560	-2.334	1192.386
9755	1192.590	-2.273	1192.425
9756	1192.620	-2.216	1192.447
9757	1192.650	-2.205	1192.478
9758	1192.680	-2.252	1192.513
9759	1192.710	-2.210	1192.538
9760	1192.740	-2.132	1192.571
9761	1192.770	-2.086	1192.601
9762	1192.800	-1.963	1192.629
9763	1192.830	-1.705	1192.661
9764	1192.860	-1.401	1192.693
9765	1192.890	-1.163	1192.719
9766	1192.920	-0.940	1192.751
9767	1192.950	-0.678	1192.782
9768	1192.980	-0.493	1192.812
9769	1193.010	-0.367	1192.843
9770	1193.040	-0.148	1192.870
9771	1193.070	0.025	1192.900
9772	1193.100	0.069	1192.935
9773	1193.130	0.232	1192.961
9774	1193.160	0.359	1192.992
9775	1193.190	0.511	1193.024
9776	1193.220	0.656	1193.051
9777	1193.250	0.854	1193.081
9778	1193.280	1.019	1193.108
9779	1193.310	1.277	1193.137
9780	1193.340	1.504	1193.172
9781	1193.370	1.764	1193.199
9782	1193.400	1.929	1193.231
9783	1193.430	2.119	1193.262
9784	1193.460	2.334	1193.291
9785	1193.490	2.442	1193.322
9786	1193.520	2.424	1193.353
9787	1193.550	2.455	1193.380
9788	1193.580	2.522	1193.415
9789	1193.610	2.483	1193.444
9790	1193.640	2.507	1193.471
9791	1193.670	2.537	1193.501
9792	1193.700	2.573	1193.529
9793	1193.730	2.567	1193.564
9794	1193.760	2.661	1193.594
9795	1193.790	2.665	1193.621
9796	1193.820	2.714	1193.649
9797	1193.850	2.796	1193.680
9798	1193.880	2.745	1193.706
9799	1193.910	2.690	1193.743
9800	1193.940	2.624	1193.770
9801	1193.970	2.473	1193.802
9802	1194.000	2.334	1193.827
9803	1194.030	2.178	1193.860
9804	1194.060	1.945	1193.892
9805	1194.090	1.757	1193.924
9806	1194.120	1.500	1193.953
9807	1194.150	1.416	1193.981
9808	1194.180	1.268	1194.016
9809	1194.210	1.180	1194.041
9810	1194.240	1.132	1194.071
9811	1194.270	0.910	1194.105
9812	1194.300	0.800	1194.134
9813	1194.330	0.698	1194.161
9814	1194.360	0.430	1194.189
9815	1194.390	0.210	1194.218
9816	1194.420	-0.001	1194.252
9817	1194.450	-0.231	1194.279
9818	1194.480	-0.484	1194.310
9819	1194.510	-0.724	1194.343
9820	1194.540	-0.984	1194.373
9821	1194.570	-1.219	1194.400
9822	1194.600	-1.533	1194.432
9823	1194.630	-1.668	1194.460
9824	1194.660	-1.853	1194.488
9825	1194.690	-1.952	1194.516
9826	1194.720	-2.109	1194.554
9827	1194.750	-2.292	1194.581
9828	1194.780	-2.452	1194.613
9829	1194.810	-2.609	1194.639
9830	1194.840	-2.769	1194.670
9831	1194.870	-2.906	1194.705
9832	1194.900	-2.986	1194.732
9833	1194.930	-3.138	1194.757
9834	1194.960	-3.187	1194.793
9835	1194.990	-3.245	1194.819
9836	1195.020	-3.228	1194.848
9837	1195.050	-3.198	1194.877
9838	1195.080	-3.158	1194.914
9839	1195.110	-3.112	1194.941
9840	1195.140	-2.986	1194.974
9841	1195.170	-2.847	1195.001
9842	1195.200	-2.717	1195.029
9843	1195.230	-2.583	1195.063
9844	1195.260	-2.488	1195.091
9845	1195.290	-2.344	1195.122
9846	1195.320	-2.237	1195.151
9847	1195.350	-2.124	1195.179
9848	1195.380	-1.929	1195.212
9849	1195.410	-1.708	1195.244
9850	1195.440	-1.469	1195.272
9851	1195.470	-1.155	1195.304
9852	1195.500	-0.903	1195.332
9853	1195.530	-0.717	1195.358
9854	1195.560	-0.389	1195.398
9855	1195.590	-0.123	1195.418
9856	1195.620	0.151	1195.454
9857	1195.650	0.450	1195.479
9858	1195.680	0.651	1195.509
9859	1195.710	0.818	1195.539
9860	1195.740	0.966	1195.571
9861	1195.770	1.088	1195.602
9862	1195.800	1.194	1195.630
9863	1195.830	1.377	1195.659
9864	1195.860	1.614	1195.695
9865	1195.890	1.823	1195.722
9866	1195.920	2.033	1195.751
9867	1195.950	2.214	1195.784
9868	1195.980	2.420	1195.812
9869	1196.010	2.636	1195.838
9870	1196.040	2.739	1195.875
9871	1196.070	2.777	1195.900
9872	1196.100	2.863	1195.933
9873	1196.130	2.927	1195.957
9874	1196.160	3.067	1195.992
9875	1196.190	3.122	1196.018
9876	1196.220	3.113	1196.051
9877	1196.250	3.068	1196.081
9878	1196.280	3.104	1196.109
9879	1196.310	3.119	1196.142
9880	1196.340	3.090	1196.171
9881	1196.370	3.086	1196.202
9882	1196.400	3.046	1196.231
9883	1196.430	2.972	1196.262
9884	1196.460	2.766	1196.294
9885	1196.490	2.555	1196.320
9886	1196.520	2.267	1196.351
9887	1196.550	1.964	1196.382
9888	1196.580	1.707	1196.412
9889	1196.610	1.540	1196.444
9890	1196.640	1.297	1196.465
9891	1196.670	1.159	1196.499
9892	1196.700	1.000	1196.526
9893	1196.730	0.745	1196.562
9894	1196.760	0.508	1196.594
9895	1196.790	0.320	1196.620
9896	1196.820	0.113	1196.649
9897	1196.850	-0.145	1196.685
9898	1196.880	-0.280	1196.713
9899	1196.910	-0.451	1196.739
9900	1196.940	-0.728	1196.767
9901	1196.970	-1.010	1196.806
9902	1197.000	-1.222	1196.831
9903	1197.030	-1.475	1196.861
9904	1197.060	-1.671	1196.892
9905	1197.090	-1.794	1196.920
9906	1197.120	-1.880	1196.949
9907	1197.150	-1.945	1196.979
9908	1197.180	-2.000	1197.011
9909	1197.210	-2.086	1197.041
9910	1197.240	-2.177	1197.069
9911	1197.270	-2.185	1197.105
9912	1197.300	-2.232	1197.131
9913	1197.330	-2.301	1197.167
9914	1197.360	-2.314	1197.188
9915	1197.390	-2.416	1197.219
9916	1197.420	-2.508	1197.251
9917	1197.450	-2.513	1197.277
9918	1197.480	-2.613	1197.312
9919	1197.510	-2.554	1197.337
9920	1197.540	-2.540	1197.372
9921	1197.570	-2.532	1197.402
9922	1197.600	-2.437	1197.435
9923	1197.630	-2.448	1197.460
9924	1197.660	-2.341	1197.492
9925	1197.690	-2.245	1197.523
9926	1197.720	-2.170	1197.548
9927	1197.750	-1.996	1197.584
9928	1197.780	-1.885	1197.609
9929	1197.810	-1.864	1197.638
9930	1197.840	-1.760	1197.671
9931	1197.870	-1.565	1197.700
9932	1197.900	-1.492	1197.726
9933	1197.930	-1.274	1197.763
9934	1197.960	-1.121	1197.789
9935	1197.990	-0.972	1197.819
9936	1198.020	-0.779	1197.853
9937	1198.050	-0.624	1197.880
9938	1198.080	-0.415	1197.909
9939	1198.110	-0.158	1197.945
9940	1198.140	0.031	1197.970
9941	1198.170	0.287	1198.003
9942	1198.200	0.485	1198.028
9943	1198.230	0.670	1198.063
9944	1198.260	0.838	1198.089
9945	1198.290	0.963	1198.120
9946	1198.320	1.116	1198.152
9947	1198.350	1.233	1198.186
9948	1198.380	1.295	1198.212
9949	1198.410	1.438	1198.243
9950	1198.440	1.525	1198.270
9951	1198.470	1.673	1198.300
9952	1198.500	1.726	1198.334
9953	1198.530	1.875	1198.361
9954	1198.560	1.917	1198.387
9955	1198.590	2.061	1198.418
9956	1198.620	2.177	1198.452
9957	1198.650	2.242	1198.482
9958	1198.680	2.387	1198.509
9959	1198.710	2.432	1198.540
9960	1198.740	2.488	1198.573
9961	1198.770	2.411	1198.601
9962	1198.800	2.419	1198.632
9963	1198.830	2.388	1198.658
9964	1198.860	2.348	1198.692
9965	1198.890	2.322	1198.721
9966	1198.920	2.299	1198.754
9967	1198.950	2.243	1198.782
9968	1198.980	2.172	1198.809
9969	1199.010	2.142	1198.840
9970	1199.040	2.130	1198.869
9971	1199.070	2.017	1198.904
9972	1199.100	1.906	1198.930
9973	1199.130	1.823	1198.962
9974	1199.160	1.725	1198.991
